decklist_id,card_id,quantity,code,title,type_code,faction_code,side_code,pack_code
91301,30052,1,30052,Tomorrowʼs Headline,agenda,nbn,corp,sg
91301,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91301,30056,3,30056,Predictive Planogram,operation,nbn,corp,sg
91301,30057,1,30057,Public Trail,operation,nbn,corp,sg
91301,30064,1,30064,Government Subsidy,operation,weyland-consortium,corp,sg
91301,30071,1,30071,Regolith Mining License,asset,neutral-corp,corp,sg
91301,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91301,33053,3,33053,Mestnichestvo,ice,nbn,corp,ms
91301,33117,2,33117,Unsmiling Tsarevna,ice,nbn,corp,ph
91301,33125,3,33125,End of the Line,operation,weyland-consortium,corp,ph
91301,34051,3,34051,Behold!,asset,nbn,corp,tai
91301,34055,3,34055,Oppo Research,operation,nbn,corp,tai
91301,34056,3,34056,Your Digital Life,operation,nbn,corp,tai
91301,35054,2,35054,Semak-samun,ice,jinteki,corp,elev
91301,35057,1,35057,Nebula Talent Management: Making Stars,identity,nbn,corp,elev
91301,35059,3,35059,Embedded Reporting,agenda,nbn,corp,elev
91301,35060,3,35060,Next Big Thing,agenda,nbn,corp,elev
91301,35063,2,35063,Doomscroll,ice,nbn,corp,elev
91301,35067,3,35067,Touch-ups,operation,nbn,corp,elev
91301,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
91299,26041,3,26041,Sting!,agenda,jinteki,corp,df
91299,30044,1,30044,Longevity Serum,agenda,jinteki,corp,sg
91299,30048,3,30048,Hansei Review,operation,jinteki,corp,sg
91299,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91299,30072,1,30072,Palisade,ice,neutral-corp,corp,sg
91299,32005,2,32005,Anemone,ice,jinteki,corp,msbp
91299,33040,2,33040,Regenesis,agenda,jinteki,corp,ms
91299,33041,3,33041,Bladderwort,asset,jinteki,corp,ms
91299,33042,3,33042,Moon Pool,asset,jinteki,corp,ms
91299,33125,1,33125,End of the Line,operation,weyland-consortium,corp,ph
91299,34040,3,34040,Fujii Asset Retrieval,agenda,jinteki,corp,tai
91299,34043,1,34043,Phoneutria,ice,jinteki,corp,tai
91299,34045,3,34045,Mindscaping,operation,jinteki,corp,tai
91299,34055,3,34055,Oppo Research,operation,nbn,corp,tai
91299,34105,2,34105,See How They Run,agenda,jinteki,corp,rwr
91299,34108,3,34108,Cohort Guidance Program,asset,jinteki,corp,rwr
91299,34109,1,34109,Boto,ice,jinteki,corp,rwr
91299,35042,1,35042,Scatter Field,ice,haas-bioroid,corp,elev
91299,35046,1,35046,AU Co.: The Gold Standard in Clones,identity,jinteki,corp,elev
91299,35051,3,35051,Phật Gioan Baotixita,asset,jinteki,corp,elev
91299,35052,1,35052,Empiricist,ice,jinteki,corp,elev
91299,35054,3,35054,Semak-samun,ice,jinteki,corp,elev
91299,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
91851,30052,1,30052,Tomorrowʼs Headline,agenda,nbn,corp,sg
91851,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91851,30054,2,30054,Funhouse,ice,nbn,corp,sg
91851,30055,2,30055,Ping,ice,nbn,corp,sg
91851,30056,3,30056,Predictive Planogram,operation,nbn,corp,sg
91851,30058,1,30058,AMAZE Amusements,upgrade,nbn,corp,sg
91851,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91851,33112,3,33112,Freedom of Information,agenda,nbn,corp,ph
91851,33113,3,33113,Post-Truth Dividend,agenda,nbn,corp,ph
91851,34037,2,34037,Greasing the Palm,operation,haas-bioroid,corp,tai
91851,34049,3,34049,Oracle Thinktank,agenda,nbn,corp,tai
91851,34051,2,34051,Behold!,asset,nbn,corp,tai
91851,34053,2,34053,Starlit Knight,ice,nbn,corp,tai
91851,34055,2,34055,Oppo Research,operation,nbn,corp,tai
91851,34056,3,34056,Your Digital Life,operation,nbn,corp,tai
91851,34110,1,34110,Cloud Eater,ice,jinteki,corp,rwr
91851,34118,1,34118,Seraph,ice,nbn,corp,rwr
91851,35043,1,35043,Nanomanagement,operation,haas-bioroid,corp,elev
91851,35057,1,35057,Nebula Talent Management: Making Stars,identity,nbn,corp,elev
91851,35059,3,35059,Embedded Reporting,agenda,nbn,corp,elev
91851,35063,1,35063,Doomscroll,ice,nbn,corp,elev
91851,35064,2,35064,N-Pot,ice,nbn,corp,elev
91851,35066,1,35066,IP Enforcement,operation,nbn,corp,elev
91851,35077,1,35077,Key Performance Indicators,operation,weyland-consortium,corp,elev
91851,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
91850,30044,1,30044,Longevity Serum,agenda,jinteki,corp,sg
91850,30048,2,30048,Hansei Review,operation,jinteki,corp,sg
91850,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91850,30074,2,30074,Whitespace,ice,neutral-corp,corp,sg
91850,33040,3,33040,Regenesis,agenda,jinteki,corp,ms
91850,33041,3,33041,Bladderwort,asset,jinteki,corp,ms
91850,33042,3,33042,Moon Pool,asset,jinteki,corp,ms
91850,33043,3,33043,Anemone,ice,jinteki,corp,ms
91850,33105,2,33105,Hybrid Release,agenda,jinteki,corp,ph
91850,33125,1,33125,End of the Line,operation,weyland-consortium,corp,ph
91850,34040,3,34040,Fujii Asset Retrieval,agenda,jinteki,corp,tai
91850,34045,2,34045,Mindscaping,operation,jinteki,corp,tai
91850,34055,3,34055,Oppo Research,operation,nbn,corp,tai
91850,34105,2,34105,See How They Run,agenda,jinteki,corp,rwr
91850,34108,3,34108,Cohort Guidance Program,asset,jinteki,corp,rwr
91850,34109,1,34109,Boto,ice,jinteki,corp,rwr
91850,35046,1,35046,AU Co.: The Gold Standard in Clones,identity,jinteki,corp,elev
91850,35051,3,35051,Phật Gioan Baotixita,asset,jinteki,corp,elev
91850,35054,3,35054,Semak-samun,ice,jinteki,corp,elev
91850,35062,2,35062,Public Access Plaza,asset,nbn,corp,elev
91850,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
91850,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
91853,26124,1,26124,Colossus,ice,weyland-consortium,corp,ur
91853,26125,1,26125,Winchester,ice,weyland-consortium,corp,ur
91853,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91853,30059,1,30059,Weyland Consortium: Built to Last,identity,weyland-consortium,corp,sg
91853,30060,1,30060,Above the Law,agenda,weyland-consortium,corp,sg
91853,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91853,33053,3,33053,Mestnichestvo,ice,nbn,corp,ms
91853,33061,2,33061,Maskirovka,ice,weyland-consortium,corp,ms
91853,34059,3,34059,Tree Line,ice,weyland-consortium,corp,tai
91853,34064,2,34064,Tucana,upgrade,weyland-consortium,corp,tai
91853,34107,1,34107,Charlotte Caçador,asset,jinteki,corp,rwr
91853,34122,1,34122,Eminent Domain,agenda,weyland-consortium,corp,rwr
91853,34123,2,34123,The Basalt Spire,agenda,weyland-consortium,corp,rwr
91853,34126,1,34126,Hammer,ice,weyland-consortium,corp,rwr
91853,34127,1,34127,Logjam,ice,weyland-consortium,corp,rwr
91853,35043,1,35043,Nanomanagement,operation,haas-bioroid,corp,elev
91853,35070,3,35070,Greenmail,agenda,weyland-consortium,corp,elev
91853,35071,3,35071,Off the Books,agenda,weyland-consortium,corp,elev
91853,35072,3,35072,Anthill Excavation Contract,asset,weyland-consortium,corp,elev
91853,35074,3,35074,Biawak,ice,weyland-consortium,corp,elev
91853,35077,2,35077,Key Performance Indicators,operation,weyland-consortium,corp,elev
91853,35078,2,35078,Measured Response,operation,weyland-consortium,corp,elev
91853,35081,2,35081,Petty Cash,operation,neutral-corp,corp,elev
91886,26125,1,26125,Winchester,ice,weyland-consortium,corp,ur
91886,30041,2,30041,Sprint,operation,haas-bioroid,corp,sg
91886,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91886,30059,1,30059,Weyland Consortium: Built to Last,identity,weyland-consortium,corp,sg
91886,30060,1,30060,Above the Law,agenda,weyland-consortium,corp,sg
91886,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91886,33058,1,33058,Azef Protocol,agenda,weyland-consortium,corp,ms
91886,33102,1,33102,Djupstad Grid,upgrade,haas-bioroid,corp,ph
91886,34059,3,34059,Tree Line,ice,weyland-consortium,corp,tai
91886,34063,1,34063,Angelique Garza Correa,upgrade,weyland-consortium,corp,tai
91886,34064,2,34064,Tucana,upgrade,weyland-consortium,corp,tai
91886,34107,3,34107,Charlotte Caçador,asset,jinteki,corp,rwr
91886,34122,2,34122,Eminent Domain,agenda,weyland-consortium,corp,rwr
91886,34123,3,34123,The Basalt Spire,agenda,weyland-consortium,corp,rwr
91886,34126,2,34126,Hammer,ice,weyland-consortium,corp,rwr
91886,34127,3,34127,Logjam,ice,weyland-consortium,corp,rwr
91886,35070,3,35070,Greenmail,agenda,weyland-consortium,corp,elev
91886,35072,2,35072,Anthill Excavation Contract,asset,weyland-consortium,corp,elev
91886,35074,3,35074,Biawak,ice,weyland-consortium,corp,elev
91886,35076,2,35076,Syailendra,ice,weyland-consortium,corp,elev
91886,35078,3,35078,Measured Response,operation,weyland-consortium,corp,elev
91848,26035,2,26035,Hagen,ice,haas-bioroid,corp,df
91848,26063,2,26063,Vulnerability Audit,agenda,neutral-corp,corp,df
91848,26101,1,26101,Drafter,ice,haas-bioroid,corp,ur
91848,26102,1,26102,Týr,ice,haas-bioroid,corp,ur
91848,26103,2,26103,NEXT Activation Command,operation,haas-bioroid,corp,ur
91848,26105,2,26105,Tranquility Home Grid,upgrade,haas-bioroid,corp,ur
91848,26119,3,26119,Ganked!,upgrade,nbn,corp,ur
91848,30036,1,30036,Luminal Transubstantiation,agenda,haas-bioroid,corp,sg
91848,30038,1,30038,Ansel 1.0,ice,haas-bioroid,corp,sg
91848,30040,3,30040,Seamless Launch,operation,haas-bioroid,corp,sg
91848,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91848,30069,3,30069,Send a Message,agenda,neutral-corp,corp,sg
91848,30071,3,30071,Regolith Mining License,asset,neutral-corp,corp,sg
91848,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91848,33035,2,33035,Echo,ice,haas-bioroid,corp,ms
91848,33037,3,33037,Wave,ice,haas-bioroid,corp,ms
91848,33098,3,33098,Bloop,ice,haas-bioroid,corp,ph
91848,34032,3,34032,Stegodon MK IV,agenda,haas-bioroid,corp,tai
91848,34034,1,34034,Ablative Barrier,ice,haas-bioroid,corp,tai
91848,34037,2,34037,Greasing the Palm,operation,haas-bioroid,corp,tai
91848,34038,2,34038,Vovô Ozetti,upgrade,haas-bioroid,corp,tai
91848,34096,1,34096,Thunderbolt Armaments: Peace Through Power,identity,haas-bioroid,corp,rwr
91848,34107,2,34107,Charlotte Caçador,asset,jinteki,corp,rwr
91848,35041,1,35041,Bumi 1.0,ice,haas-bioroid,corp,elev
91861,26047,3,26047,Remastered Edition,agenda,nbn,corp,df
91861,26111,2,26111,Kakurenbo,operation,jinteki,corp,ur
91861,26119,1,26119,Ganked!,upgrade,nbn,corp,ur
91861,30052,1,30052,Tomorrowʼs Headline,agenda,nbn,corp,sg
91861,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91861,30071,3,30071,Regolith Mining License,asset,neutral-corp,corp,sg
91861,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91861,33053,3,33053,Mestnichestvo,ice,nbn,corp,ms
91861,33056,2,33056,Vladisibirsk City Grid,upgrade,nbn,corp,ms
91861,33114,1,33114,Gaslight,asset,nbn,corp,ph
91861,33119,2,33119,Shipment from Vladisibirsk,operation,nbn,corp,ph
91861,34048,1,34048,Epiphany Analytica: Nations Undivided,identity,nbn,corp,tai
91861,34050,3,34050,Balanced Coverage,asset,nbn,corp,tai
91861,34052,3,34052,Federal Fundraising,asset,nbn,corp,tai
91861,34055,3,34055,Oppo Research,operation,nbn,corp,tai
91861,34110,2,34110,Cloud Eater,ice,jinteki,corp,rwr
91861,34114,3,34114,Stoke the Embers,agenda,nbn,corp,rwr
91861,34120,3,34120,The Holo Man,upgrade,nbn,corp,rwr
91861,35054,3,35054,Semak-samun,ice,jinteki,corp,elev
91861,35059,3,35059,Embedded Reporting,agenda,nbn,corp,elev
91861,35064,2,35064,N-Pot,ice,nbn,corp,elev
91799,26035,1,26035,Hagen,ice,haas-bioroid,corp,df
91799,26037,3,26037,Red Level Clearance,operation,haas-bioroid,corp,df
91799,26101,3,26101,Drafter,ice,haas-bioroid,corp,ur
91799,26104,1,26104,Scapenet,operation,haas-bioroid,corp,ur
91799,30035,1,30035,Haas-Bioroid: Precision Design,identity,haas-bioroid,corp,sg
91799,30041,2,30041,Sprint,operation,haas-bioroid,corp,sg
91799,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91799,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91799,33031,3,33031,Élivágar Bifurcation,agenda,haas-bioroid,corp,ms
91799,33038,3,33038,Big Deal,operation,haas-bioroid,corp,ms
91799,33096,3,33096,Ontological Dependence,agenda,haas-bioroid,corp,ph
91799,33097,3,33097,Nightmare Archive,asset,haas-bioroid,corp,ph
91799,33102,2,33102,Djupstad Grid,upgrade,haas-bioroid,corp,ph
91799,34031,3,34031,Salvo Testing,agenda,haas-bioroid,corp,tai
91799,34044,3,34044,Tatu-Bola,ice,jinteki,corp,tai
91799,34056,3,34056,Your Digital Life,operation,nbn,corp,tai
91799,34103,3,34103,Corporate Hospitality,operation,haas-bioroid,corp,rwr
91799,35042,2,35042,Scatter Field,ice,haas-bioroid,corp,elev
91794,26035,1,26035,Hagen,ice,haas-bioroid,corp,df
91794,26036,3,26036,Fully Operational,operation,haas-bioroid,corp,df
91794,26063,2,26063,Vulnerability Audit,agenda,neutral-corp,corp,df
91794,26098,3,26098,Bass CH1R180G4,asset,haas-bioroid,corp,ur
91794,26101,3,26101,Drafter,ice,haas-bioroid,corp,ur
91794,26105,3,26105,Tranquility Home Grid,upgrade,haas-bioroid,corp,ur
91794,30036,1,30036,Luminal Transubstantiation,agenda,haas-bioroid,corp,sg
91794,30037,3,30037,Nico Campaign,asset,haas-bioroid,corp,sg
91794,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91794,30067,3,30067,Offworld Office,agenda,neutral-corp,corp,sg
91794,30074,3,30074,Whitespace,ice,neutral-corp,corp,sg
91794,33061,3,33061,Maskirovka,ice,weyland-consortium,corp,ms
91794,34033,3,34033,Wage Workers,asset,haas-bioroid,corp,tai
91794,34130,1,34130,The Powers That Be,asset,neutral-corp,corp,rwr
91794,35036,1,35036,Poétrï Luxury Brands: All the Rage,identity,haas-bioroid,corp,elev
91794,35038,3,35038,Project Ingatan,agenda,haas-bioroid,corp,elev
91794,35040,3,35040,Otto Campaign,asset,haas-bioroid,corp,elev
91794,35042,3,35042,Scatter Field,ice,haas-bioroid,corp,elev
91794,35080,2,35080,Lamplighter,ice,neutral-corp,corp,elev
91794,35082,3,35082,Mahkota Langit Grid,upgrade,neutral-corp,corp,elev
91785,26041,3,26041,Sting!,agenda,jinteki,corp,df
91785,26044,1,26044,Saisentan,ice,jinteki,corp,df
91785,26099,2,26099,Cerebral Overwriter,asset,haas-bioroid,corp,ur
91785,26111,2,26111,Kakurenbo,operation,jinteki,corp,ur
91785,30041,3,30041,Sprint,operation,haas-bioroid,corp,sg
91785,30045,2,30045,Urtica Cipher,asset,jinteki,corp,sg
91785,30049,2,30049,Neurospike,operation,jinteki,corp,sg
91785,30053,2,30053,Spin Doctor,asset,nbn,corp,sg
91785,30061,2,30061,Clearinghouse,asset,weyland-consortium,corp,sg
91785,30071,3,30071,Regolith Mining License,asset,neutral-corp,corp,sg
91785,33039,3,33039,Blood in the Water,agenda,jinteki,corp,ms
91785,33041,3,33041,Bladderwort,asset,jinteki,corp,ms
91785,33042,2,33042,Moon Pool,asset,jinteki,corp,ms
91785,33043,3,33043,Anemone,ice,jinteki,corp,ms
91785,33046,2,33046,Mitosis,operation,jinteki,corp,ms
91785,33107,2,33107,Reaper Function,asset,jinteki,corp,ph
91785,34040,3,34040,Fujii Asset Retrieval,agenda,jinteki,corp,tai
91785,34107,3,34107,Charlotte Caçador,asset,jinteki,corp,rwr
91785,35047,1,35047,PT Untaian: Life's Building Blocks,identity,jinteki,corp,elev
91785,35049,1,35049,Sericulture Expansion,agenda,jinteki,corp,elev
91785,35051,3,35051,Phật Gioan Baotixita,asset,jinteki,corp,elev
91785,35054,2,35054,Semak-samun,ice,jinteki,corp,elev
91697,26056,2,26056,SDS Drone Deployment,agenda,weyland-consortium,corp,df
91697,26058,1,26058,Afshar,ice,weyland-consortium,corp,df
91697,30053,2,30053,Spin Doctor,asset,nbn,corp,sg
91697,30060,1,30060,Above the Law,agenda,weyland-consortium,corp,sg
91697,30067,2,30067,Offworld Office,agenda,neutral-corp,corp,sg
91697,30073,1,30073,Tithe,ice,neutral-corp,corp,sg
91697,33047,2,33047,Mavirus,upgrade,jinteki,corp,ms
91697,33057,1,33057,Ob Superheavy Logistics: Extract. Export. Excel.,identity,weyland-consortium,corp,ms
91697,33060,1,33060,Envelopment,ice,weyland-consortium,corp,ms
91697,33061,3,33061,Maskirovka,ice,weyland-consortium,corp,ms
91697,33062,3,33062,Stavka,ice,weyland-consortium,corp,ms
91697,33063,2,33063,Extract,operation,weyland-consortium,corp,ms
91697,33108,1,33108,Hafrún,ice,jinteki,corp,ph
91697,33126,2,33126,Yakov Erikovich Avdakov,upgrade,weyland-consortium,corp,ph
91697,33127,2,33127,ZATO City Grid,upgrade,weyland-consortium,corp,ph
91697,34057,1,34057,Slash and Burn Agriculture,agenda,weyland-consortium,corp,tai
91697,34058,3,34058,Cybersand Harvester,asset,weyland-consortium,corp,tai
91697,34059,2,34059,Tree Line,ice,weyland-consortium,corp,tai
91697,34064,1,34064,Tucana,upgrade,weyland-consortium,corp,tai
91697,34120,1,34120,The Holo Man,upgrade,nbn,corp,rwr
91697,34127,2,34127,Logjam,ice,weyland-consortium,corp,rwr
91697,35039,2,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
91697,35056,1,35056,Mitra Aman,upgrade,jinteki,corp,elev
91697,35071,3,35071,Off the Books,agenda,weyland-consortium,corp,elev
91697,35072,3,35072,Anthill Excavation Contract,asset,weyland-consortium,corp,elev
91697,35075,1,35075,Kessleroid,ice,weyland-consortium,corp,elev
