decklist_id,card_id,quantity,code,title,type_code,faction_code,side_code,pack_code
90812,34023,2,34023,LilyPAD,hardware,shaper,runner,tai
90812,34088,1,34088,Cataloguer,hardware,shaper,runner,rwr
90812,34089,3,34089,Coalescence,program,shaper,runner,rwr
90812,34090,1,34090,Lobisomem,program,shaper,runner,rwr
90812,34091,1,34091,Muse,program,shaper,runner,rwr
90812,35010,2,35010,Cacophony,resource,anarch,runner,elev
90812,35026,3,35026,Ritual,event,shaper,runner,elev
90812,35027,1,35027,GAMEDRAGON™ Pro,hardware,shaper,runner,elev
90812,35029,1,35029,Azimat,program,shaper,runner,elev
90812,35030,2,35030,Chromatophores,program,shaper,runner,elev
90868,26007,1,26007,Fencer Fueno,resource,anarch,runner,df
90868,26018,3,26018,The Class Act,resource,criminal,runner,df
90868,26072,1,26072,Mystic Maemi,resource,anarch,runner,ur
90868,26074,3,26074,Bravado,event,criminal,runner,ur
90868,26075,2,26075,Boomerang,hardware,criminal,runner,ur
90868,30011,1,30011,Mutual Favor,event,criminal,runner,sg
90868,30014,2,30014,Pennyshaver,hardware,criminal,runner,sg
90868,30015,2,30015,Carmen,program,criminal,runner,sg
90868,30026,1,30026,Unity,program,shaper,runner,sg
90868,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90868,33010,1,33010,The Twinning,resource,anarch,runner,ms
90868,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",identity,criminal,runner,ms
90868,33012,3,33012,Carpe Diem,event,criminal,runner,ms
90868,33013,1,33013,Pinhole Threading,event,criminal,runner,ms
90868,33017,2,33017,Cezve,program,criminal,runner,ms
90868,33020,2,33020,No Free Lunch,resource,criminal,runner,ms
90868,33030,1,33030,Stoneship Chart Room,resource,shaper,runner,ms
90868,33092,2,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90868,34012,1,34012,S-Dobrado,event,criminal,runner,tai
90868,34015,2,34015,Curupira,program,criminal,runner,tai
90868,34019,1,34019,"Debbie ""Downtown"" Moreira",resource,criminal,runner,tai
90868,34022,1,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90868,34030,1,34030,Bahia Bands,event,neutral-runner,runner,tai
90868,35014,3,35014,Clean Getaway,event,criminal,runner,elev
90868,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90868,35022,2,35022,Open Market,resource,criminal,runner,elev
90825,26018,3,26018,The Class Act,resource,criminal,runner,df
90825,26073,1,26073,Paladin Poemu,resource,anarch,runner,ur
90825,26074,3,26074,Bravado,event,criminal,runner,ur
90825,26075,3,26075,Boomerang,hardware,criminal,runner,ur
90825,30011,1,30011,Mutual Favor,event,criminal,runner,sg
90825,30013,1,30013,Docklands Pass,hardware,criminal,runner,sg
90825,30014,2,30014,Pennyshaver,hardware,criminal,runner,sg
90825,30022,1,30022,DZMZ Optimizer,hardware,shaper,runner,sg
90825,30025,1,30025,Echelon,program,shaper,runner,sg
90825,30026,1,30026,Unity,program,shaper,runner,sg
90825,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90825,33010,1,33010,The Twinning,resource,anarch,runner,ms
90825,33013,1,33013,Pinhole Threading,event,criminal,runner,ms
90825,33014,1,33014,PAN-Weave,hardware,criminal,runner,ms
90825,33017,3,33017,Cezve,program,criminal,runner,ms
90825,33018,1,33018,Revolver,program,criminal,runner,ms
90825,33078,1,33078,WAKE Implant v2A-JRJ,hardware,criminal,runner,ph
90825,34008,1,34008,"Hannah ""Wheels"" Pilintra",resource,anarch,runner,tai
90825,34015,1,34015,Curupira,program,criminal,runner,tai
90825,34030,2,34030,Bahia Bands,event,neutral-runner,runner,tai
90825,34077,1,34077,Window of Opportunity,event,criminal,runner,rwr
90825,34078,1,34078,Alarm Clock,hardware,criminal,runner,rwr
90825,34080,1,34080,Cupellation,program,criminal,runner,rwr
90825,35012,1,35012,Barry “Baz” Wong: Tri-Maf Veteran,identity,criminal,runner,elev
90825,35014,3,35014,Clean Getaway,event,criminal,runner,elev
90825,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90825,35019,1,35019,Maglectric Rapid (748 Mod),hardware,criminal,runner,elev
90825,35022,3,35022,Open Market,resource,criminal,runner,elev
90847,26068,2,26068,Devil Charm,hardware,anarch,runner,ur
90847,26093,1,26093,Buffer Drive,hardware,neutral-runner,runner,ur
90847,30004,3,30004,Botulus,program,anarch,runner,sg
90847,30007,2,30007,Fermenter,program,anarch,runner,sg
90847,30008,2,30008,Leech,program,anarch,runner,sg
90847,33004,3,33004,Steelskin Scarring,event,anarch,runner,ms
90847,34001,3,34001,Strike Fund,event,anarch,runner,tai
90847,34003,3,34003,Solidarity Badge,hardware,anarch,runner,tai
90847,34004,3,34004,Audrey v2,program,anarch,runner,tai
90847,34007,1,34007,Eru Ayase-Pessoa,resource,anarch,runner,tai
90847,34008,2,34008,"Hannah ""Wheels"" Pilintra",resource,anarch,runner,tai
90847,34009,3,34009,Lago Paranoá Shelter,resource,anarch,runner,tai
90847,34066,1,34066,Sebastião Souza Pessoa: Activist Organizer,identity,anarch,runner,rwr
90847,34067,1,34067,Eye for an Eye,event,anarch,runner,rwr
90847,34068,3,34068,Privileged Access,event,anarch,runner,rwr
90847,34069,3,34069,Amanuensis,hardware,anarch,runner,rwr
90847,34072,1,34072,Heliamphora,program,anarch,runner,rwr
90847,34073,3,34073,Arruaceiras Crew,resource,anarch,runner,rwr
90847,34074,3,34074,Friend of a Friend,resource,anarch,runner,rwr
90847,34075,1,34075,Manuel Lattes de Moura,resource,anarch,runner,rwr
90847,34094,1,34094,Ashen Epilogue,event,neutral-runner,runner,rwr
90847,34095,1,34095,Valentina Ferreira Carvalho,resource,neutral-runner,runner,rwr
90847,35007,3,35007,Gourmand,program,anarch,runner,elev
90847,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90810,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",identity,criminal,runner,ms
90810,26018,3,26018,The Class Act,resource,criminal,runner,df
90810,26074,3,26074,Bravado,event,criminal,runner,ur
90810,26075,2,26075,Boomerang,hardware,criminal,runner,ur
90810,30011,1,30011,Mutual Favor,event,criminal,runner,sg
90810,30014,2,30014,Pennyshaver,hardware,criminal,runner,sg
90810,30015,2,30015,Carmen,program,criminal,runner,sg
90810,30026,1,30026,Unity,program,shaper,runner,sg
90810,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90810,33010,1,33010,The Twinning,resource,anarch,runner,ms
90810,33012,3,33012,Carpe Diem,event,criminal,runner,ms
90810,33013,2,33013,Pinhole Threading,event,criminal,runner,ms
90810,33017,2,33017,Cezve,program,criminal,runner,ms
90810,33020,1,33020,No Free Lunch,resource,criminal,runner,ms
90810,33092,3,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90810,34015,2,34015,Curupira,program,criminal,runner,tai
90810,34019,2,34019,"Debbie ""Downtown"" Moreira",resource,criminal,runner,tai
90810,34030,2,34030,Bahia Bands,event,neutral-runner,runner,tai
90810,35014,3,35014,Clean Getaway,event,criminal,runner,elev
90810,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90810,35022,3,35022,Open Market,resource,criminal,runner,elev
90810,34022,0,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90810,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
91335,26019,1,26019,Lat: Ethical Freelancer,identity,shaper,runner,df
91335,26083,1,26083,Harmony AR Therapy,event,shaper,runner,ur
91335,26085,3,26085,Simulchip,hardware,shaper,runner,ur
91335,26090,1,26090,Self-modifying Code,program,shaper,runner,ur
91335,30007,2,30007,Fermenter,program,anarch,runner,sg
91335,30022,3,30022,DZMZ Optimizer,hardware,shaper,runner,sg
91335,30024,1,30024,Conduit,program,shaper,runner,sg
91335,30025,1,30025,Echelon,program,shaper,runner,sg
91335,30026,1,30026,Unity,program,shaper,runner,sg
91335,30027,2,30027,Telework Contract,resource,shaper,runner,sg
91335,30029,2,30029,Overclock,event,neutral-runner,runner,sg
91335,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
91335,33017,1,33017,Cezve,program,criminal,runner,ms
91335,33027,1,33027,Propeller,program,shaper,runner,ms
91335,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
91335,33071,1,33071,Hush,program,anarch,runner,ph
91335,33092,2,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
91335,34080,1,34080,Cupellation,program,criminal,runner,rwr
91335,34082,1,34082,Physarum Entangler,program,criminal,runner,rwr
91335,34089,3,34089,Coalescence,program,shaper,runner,rwr
91335,34091,3,34091,Muse,program,shaper,runner,rwr
91335,35009,1,35009,Rising Tide,program,anarch,runner,elev
91335,35026,3,35026,Ritual,event,shaper,runner,elev
91335,35028,3,35028,Madani,hardware,shaper,runner,elev
91335,35029,1,35029,Azimat,program,shaper,runner,elev
91335,35032,2,35032,Principia,program,shaper,runner,elev
91335,35033,3,35033,“Knickknack” O’Brian,resource,shaper,runner,elev
90901,26018,3,26018,The Class Act,resource,criminal,runner,df
90901,26074,3,26074,Bravado,event,criminal,runner,ur
90901,26075,2,26075,Boomerang,hardware,criminal,runner,ur
90901,27001,1,27001,Mystic Maemi,resource,anarch,runner,urbp
90901,30011,1,30011,Mutual Favor,event,criminal,runner,sg
90901,30015,2,30015,Carmen,program,criminal,runner,sg
90901,30026,1,30026,Unity,program,shaper,runner,sg
90901,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90901,33010,1,33010,The Twinning,resource,anarch,runner,ms
90901,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",identity,criminal,runner,ms
90901,33012,3,33012,Carpe Diem,event,criminal,runner,ms
90901,33013,2,33013,Pinhole Threading,event,criminal,runner,ms
90901,33017,2,33017,Cezve,program,criminal,runner,ms
90901,33020,1,33020,No Free Lunch,resource,criminal,runner,ms
90901,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
90901,33092,2,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90901,34014,2,34014,Hermes,hardware,criminal,runner,tai
90901,34015,2,34015,Curupira,program,criminal,runner,tai
90901,34019,2,34019,"Debbie ""Downtown"" Moreira",resource,criminal,runner,tai
90901,34022,1,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90901,34030,1,34030,Bahia Bands,event,neutral-runner,runner,tai
90901,35014,3,35014,Clean Getaway,event,criminal,runner,elev
90901,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90901,35022,3,35022,Open Market,resource,criminal,runner,elev
90770,26018,2,26018,The Class Act,resource,criminal,runner,df
90770,26074,2,26074,Bravado,event,criminal,runner,ur
90770,30016,2,30016,Marjanah,program,criminal,runner,sg
90770,30029,2,30029,Overclock,event,neutral-runner,runner,sg
90770,30030,2,30030,Sure Gamble,event,neutral-runner,runner,sg
90770,33004,3,33004,Steelskin Scarring,event,anarch,runner,ms
90770,33012,2,33012,Carpe Diem,event,criminal,runner,ms
90770,33013,1,33013,Pinhole Threading,event,criminal,runner,ms
90770,33018,2,33018,Revolver,program,criminal,runner,ms
90770,33019,2,33019,Backstitching,resource,criminal,runner,ms
90770,34012,3,34012,S-Dobrado,event,criminal,runner,tai
90770,34014,2,34014,Hermes,hardware,criminal,runner,tai
90770,34017,2,34017,Saci,program,criminal,runner,tai
90770,34018,2,34018,Shibboleth,program,criminal,runner,tai
90770,34030,3,34030,Bahia Bands,event,neutral-runner,runner,tai
90770,34070,3,34070,The Wizard’s Chest,hardware,anarch,runner,rwr
90770,34077,3,34077,Window of Opportunity,event,criminal,runner,rwr
90770,34079,3,34079,Jeitinho,hardware,criminal,runner,rwr
90770,35013,1,35013,MuslihaT: Multifarious Marketeer,identity,criminal,runner,elev
90770,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90770,35022,3,35022,Open Market,resource,criminal,runner,elev
90770,35034,2,35034,Side Hustle,resource,neutral-runner,runner,elev
90835,26074,3,26074,Bravado,event,criminal,runner,ur
90835,27001,1,27001,Mystic Maemi,resource,anarch,runner,urbp
90835,27002,1,27002,Swift,hardware,criminal,runner,urbp
90835,30012,1,30012,Tread Lightly,event,criminal,runner,sg
90835,30016,1,30016,Marjanah,program,criminal,runner,sg
90835,30028,3,30028,Jailbreak,event,neutral-runner,runner,sg
90835,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90835,33010,1,33010,The Twinning,resource,anarch,runner,ms
90835,33012,3,33012,Carpe Diem,event,criminal,runner,ms
90835,33013,3,33013,Pinhole Threading,event,criminal,runner,ms
90835,33017,3,33017,Cezve,program,criminal,runner,ms
90835,33066,2,33066,Finality,event,anarch,runner,ph
90835,33068,1,33068,Raindrops Cut Stone,event,anarch,runner,ph
90835,33075,1,33075,Concerto,event,criminal,runner,ph
90835,33076,2,33076,Reprise,event,criminal,runner,ph
90835,33094,6,33094,Matryoshka,program,neutral-runner,runner,ph
90835,34012,2,34012,S-Dobrado,event,criminal,runner,tai
90835,34019,1,34019,"Debbie ""Downtown"" Moreira",resource,criminal,runner,tai
90835,34030,1,34030,Bahia Bands,event,neutral-runner,runner,tai
90835,35013,1,35013,MuslihaT: Multifarious Marketeer,identity,criminal,runner,elev
90835,35014,3,35014,Clean Getaway,event,criminal,runner,elev
90835,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90914,26074,3,26074,Bravado,event,criminal,runner,ur
90914,26075,2,26075,Boomerang,hardware,criminal,runner,ur
90914,30010,1,30010,Zahya Sadeghi: Versatile Smuggler,identity,criminal,runner,sg
90914,30011,2,30011,Mutual Favor,event,criminal,runner,sg
90914,30014,2,30014,Pennyshaver,hardware,criminal,runner,sg
90914,30015,1,30015,Carmen,program,criminal,runner,sg
90914,30026,2,30026,Unity,program,shaper,runner,sg
90914,30028,3,30028,Jailbreak,event,neutral-runner,runner,sg
90914,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90914,33013,2,33013,Pinhole Threading,event,criminal,runner,ms
90914,33017,2,33017,Cezve,program,criminal,runner,ms
90914,33018,2,33018,Revolver,program,criminal,runner,ms
90914,33020,1,33020,No Free Lunch,resource,criminal,runner,ms
90914,33027,1,33027,Propeller,program,shaper,runner,ms
90914,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
90914,33092,3,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90914,34015,1,34015,Curupira,program,criminal,runner,tai
90914,34022,1,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90914,34080,2,34080,Cupellation,program,criminal,runner,rwr
90914,35014,2,35014,Clean Getaway,event,criminal,runner,elev
90914,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90865,26014,1,26014,Lucky Charm,hardware,criminal,runner,df
90865,26018,2,26018,The Class Act,resource,criminal,runner,df
90865,26074,3,26074,Bravado,event,criminal,runner,ur
90865,26075,2,26075,Boomerang,hardware,criminal,runner,ur
90865,30011,1,30011,Mutual Favor,event,criminal,runner,sg
90865,30014,2,30014,Pennyshaver,hardware,criminal,runner,sg
90865,30015,1,30015,Carmen,program,criminal,runner,sg
90865,30026,1,30026,Unity,program,shaper,runner,sg
90865,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90865,33010,1,33010,The Twinning,resource,anarch,runner,ms
90865,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",identity,criminal,runner,ms
90865,33012,3,33012,Carpe Diem,event,criminal,runner,ms
90865,33013,1,33013,Pinhole Threading,event,criminal,runner,ms
90865,33017,2,33017,Cezve,program,criminal,runner,ms
90865,33018,1,33018,Revolver,program,criminal,runner,ms
90865,33020,1,33020,No Free Lunch,resource,criminal,runner,ms
90865,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
90865,33083,2,33083,Info Bounty,resource,criminal,runner,ph
90865,33092,3,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90865,34012,1,34012,S-Dobrado,event,criminal,runner,tai
90865,34015,2,34015,Curupira,program,criminal,runner,tai
90865,34018,1,34018,Shibboleth,program,criminal,runner,tai
90865,34022,1,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90865,34030,1,34030,Bahia Bands,event,neutral-runner,runner,tai
90865,35014,3,35014,Clean Getaway,event,criminal,runner,elev
90865,35017,3,35017,Transfer of Wealth,event,criminal,runner,elev
90865,35022,3,35022,Open Market,resource,criminal,runner,elev
90872,26024,1,26024,Gauss,program,shaper,runner,df
90872,26085,3,26085,Simulchip,hardware,shaper,runner,ur
90872,26090,1,26090,Self-modifying Code,program,shaper,runner,ur
90872,30007,2,30007,Fermenter,program,anarch,runner,sg
90872,30022,2,30022,DZMZ Optimizer,hardware,shaper,runner,sg
90872,30025,1,30025,Echelon,program,shaper,runner,sg
90872,30026,1,30026,Unity,program,shaper,runner,sg
90872,30027,2,30027,Telework Contract,resource,shaper,runner,sg
90872,30029,2,30029,Overclock,event,neutral-runner,runner,sg
90872,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90872,33013,2,33013,Pinhole Threading,event,criminal,runner,ms
90872,33020,1,33020,No Free Lunch,resource,criminal,runner,ms
90872,33022,2,33022,Deep Dive,event,shaper,runner,ms
90872,33027,1,33027,Propeller,program,shaper,runner,ms
90872,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
90872,33071,1,33071,Hush,program,anarch,runner,ph
90872,33092,3,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90872,34008,1,34008,"Hannah ""Wheels"" Pilintra",resource,anarch,runner,tai
90872,34022,1,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90872,34023,2,34023,LilyPAD,hardware,shaper,runner,tai
90872,34080,1,34080,Cupellation,program,criminal,runner,rwr
90872,34082,1,34082,Physarum Entangler,program,criminal,runner,rwr
90872,34089,3,34089,Coalescence,program,shaper,runner,rwr
90872,34091,3,34091,Muse,program,shaper,runner,rwr
90872,35024,1,35024,Magdalene Keino-Chemutai: Cryptarchitect,identity,shaper,runner,elev
90872,35026,2,35026,Ritual,event,shaper,runner,elev
90872,35029,1,35029,Azimat,program,shaper,runner,elev
90872,35033,2,35033,“Knickknack” O’Brian,resource,shaper,runner,elev
90842,26014,1,26014,Lucky Charm,hardware,criminal,runner,df
90842,26018,2,26018,The Class Act,resource,criminal,runner,df
90842,26074,3,26074,Bravado,event,criminal,runner,ur
90842,26075,2,26075,Boomerang,hardware,criminal,runner,ur
90842,27001,1,27001,Mystic Maemi,resource,anarch,runner,urbp
90842,27002,2,27002,Swift,hardware,criminal,runner,urbp
90842,30011,2,30011,Mutual Favor,event,criminal,runner,sg
90842,30028,3,30028,Jailbreak,event,neutral-runner,runner,sg
90842,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90842,33010,1,33010,The Twinning,resource,anarch,runner,ms
90842,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",identity,criminal,runner,ms
90842,33012,3,33012,Carpe Diem,event,criminal,runner,ms
90842,33013,1,33013,Pinhole Threading,event,criminal,runner,ms
90842,33017,2,33017,Cezve,program,criminal,runner,ms
90842,33018,2,33018,Revolver,program,criminal,runner,ms
90842,33019,2,33019,Backstitching,resource,criminal,runner,ms
90842,33022,1,33022,Deep Dive,event,shaper,runner,ms
90842,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
90842,33083,2,33083,Info Bounty,resource,criminal,runner,ph
90842,33092,1,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90842,34012,1,34012,S-Dobrado,event,criminal,runner,tai
90842,34015,2,34015,Curupira,program,criminal,runner,tai
90842,34022,1,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90842,34080,2,34080,Cupellation,program,criminal,runner,rwr
90842,35014,3,35014,Clean Getaway,event,criminal,runner,elev
90842,35020,2,35020,Sang Kancil,program,criminal,runner,elev
90844,26093,1,26093,Buffer Drive,hardware,neutral-runner,runner,ur
90844,27001,2,27001,Mystic Maemi,resource,anarch,runner,urbp
90844,30004,1,30004,Botulus,program,anarch,runner,sg
90844,30005,1,30005,Buzzsaw,program,anarch,runner,sg
90844,30007,2,30007,Fermenter,program,anarch,runner,sg
90844,30025,1,30025,Echelon,program,shaper,runner,sg
90844,30030,2,30030,Sure Gamble,event,neutral-runner,runner,sg
90844,33001,1,33001,Esâ Afontov: Eco-Insurrectionist,identity,anarch,runner,ms
90844,33002,3,33002,Chastushka,event,anarch,runner,ms
90844,33003,2,33003,Running Hot,event,anarch,runner,ms
90844,33004,3,33004,Steelskin Scarring,event,anarch,runner,ms
90844,33005,2,33005,Ghosttongue,hardware,anarch,runner,ms
90844,33006,3,33006,Marrow,hardware,anarch,runner,ms
90844,33007,1,33007,Begemot,program,anarch,runner,ms
90844,33009,1,33009,Light the Fire!,resource,anarch,runner,ms
90844,33013,1,33013,Pinhole Threading,event,criminal,runner,ms
90844,33030,2,33030,Stoneship Chart Room,resource,shaper,runner,ms
90844,33066,2,33066,Finality,event,anarch,runner,ph
90844,33068,3,33068,Raindrops Cut Stone,event,anarch,runner,ph
90844,33074,3,33074,"Tsakhia ""Bankhar"" Gantulga",resource,anarch,runner,ph
90844,33092,2,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90844,34001,3,34001,Strike Fund,event,anarch,runner,tai
90844,34072,1,34072,Heliamphora,program,anarch,runner,rwr
90844,34094,1,34094,Ashen Epilogue,event,neutral-runner,runner,rwr
90844,35003,1,35003,Charm Offensive,event,anarch,runner,elev
90844,35004,1,35004,Scrounge,event,anarch,runner,elev
90844,35005,1,35005,Shred,event,anarch,runner,elev
90844,35007,3,35007,Gourmand,program,anarch,runner,elev
90844,35014,2,35014,Clean Getaway,event,criminal,runner,elev
90818,26009,1,26009,Trickster Taka,resource,anarch,runner,df
90818,26066,1,26066,Hoshiko Shiro: Untold Protagonist,identity,anarch,runner,ur
90818,26070,2,26070,Keiko,hardware,anarch,runner,ur
90818,26073,2,26073,Paladin Poemu,resource,anarch,runner,ur
90818,26075,1,26075,Boomerang,hardware,criminal,runner,ur
90818,27001,1,27001,Mystic Maemi,resource,anarch,runner,urbp
90818,30004,2,30004,Botulus,program,anarch,runner,sg
90818,30005,2,30005,Buzzsaw,program,anarch,runner,sg
90818,30007,3,30007,Fermenter,program,anarch,runner,sg
90818,30008,2,30008,Leech,program,anarch,runner,sg
90818,30025,2,30025,Echelon,program,shaper,runner,sg
90818,30030,3,30030,Sure Gamble,event,neutral-runner,runner,sg
90818,33004,3,33004,Steelskin Scarring,event,anarch,runner,ms
90818,33010,2,33010,The Twinning,resource,anarch,runner,ms
90818,33013,1,33013,Pinhole Threading,event,criminal,runner,ms
90818,33030,1,33030,Stoneship Chart Room,resource,shaper,runner,ms
90818,33068,3,33068,Raindrops Cut Stone,event,anarch,runner,ph
90818,33074,3,33074,"Tsakhia ""Bankhar"" Gantulga",resource,anarch,runner,ph
90818,33092,2,33092,Dr. Nuka Vrolyck,resource,shaper,runner,ph
90818,34001,3,34001,Strike Fund,event,anarch,runner,tai
90818,34008,1,34008,"Hannah ""Wheels"" Pilintra",resource,anarch,runner,tai
90818,34022,1,34022,AirbladeX (JSRF Ed.),hardware,shaper,runner,tai
90818,35009,2,35009,Rising Tide,program,anarch,runner,elev
90818,35014,2,35014,Clean Getaway,event,criminal,runner,elev
90827,26018,2,26018,The Class Act,resource,criminal,runner,df
90827,26074,3,26074,Bravado,event,criminal,runner,ur
90827,26075,2,26075,Boomerang,hardware,criminal,runner,ur
90827,27001,1,27001,Mystic Maemi,resource,anarch,runner,urbp
