tournament_id,player,decklist_id,card_id,quantity,code,title,faction_code,side_code,type_code
5079,lunari,91799,26035,1,26035,Hagen,haas-bioroid,corp,ice
5079,lunari,91799,26037,3,26037,Red Level Clearance,haas-bioroid,corp,operation
5079,lunari,91799,26101,3,26101,Drafter,haas-bioroid,corp,ice
5079,lunari,91799,26104,1,26104,Scapenet,haas-bioroid,corp,operation
5079,lunari,91799,30035,1,30035,Haas-Bioroid: Precision Design,haas-bioroid,corp,identity
5079,lunari,91799,30041,2,30041,Sprint,haas-bioroid,corp,operation
5079,lunari,91799,30053,3,30053,Spin Doctor,nbn,corp,asset
5079,lunari,91799,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
5079,lunari,91799,33031,3,33031,Élivágar Bifurcation,haas-bioroid,corp,agenda
5079,lunari,91799,33038,3,33038,Big Deal,haas-bioroid,corp,operation
5079,lunari,91799,33096,3,33096,Ontological Dependence,haas-bioroid,corp,agenda
5079,lunari,91799,33097,3,33097,Nightmare Archive,haas-bioroid,corp,asset
5079,lunari,91799,33102,2,33102,Djupstad Grid,haas-bioroid,corp,upgrade
5079,lunari,91799,34031,3,34031,Salvo Testing,haas-bioroid,corp,agenda
5079,lunari,91799,34044,3,34044,Tatu-Bola,jinteki,corp,ice
5079,lunari,91799,34056,3,34056,Your Digital Life,nbn,corp,operation
5079,lunari,91799,34103,3,34103,Corporate Hospitality,haas-bioroid,corp,operation
5079,lunari,91799,35042,2,35042,Scatter Field,haas-bioroid,corp,ice
5079,CyberspacePanda,91794,26035,1,26035,Hagen,haas-bioroid,corp,ice
5079,CyberspacePanda,91794,26036,3,26036,Fully Operational,haas-bioroid,corp,operation
5079,CyberspacePanda,91794,26063,2,26063,Vulnerability Audit,neutral-corp,corp,agenda
5079,CyberspacePanda,91794,26098,3,26098,Bass CH1R180G4,haas-bioroid,corp,asset
5079,CyberspacePanda,91794,26101,3,26101,Drafter,haas-bioroid,corp,ice
5079,CyberspacePanda,91794,26105,3,26105,Tranquility Home Grid,haas-bioroid,corp,upgrade
5079,CyberspacePanda,91794,30036,1,30036,Luminal Transubstantiation,haas-bioroid,corp,agenda
5079,CyberspacePanda,91794,30037,3,30037,Nico Campaign,haas-bioroid,corp,asset
5079,CyberspacePanda,91794,30053,3,30053,Spin Doctor,nbn,corp,asset
5079,CyberspacePanda,91794,30067,3,30067,Offworld Office,neutral-corp,corp,agenda
5079,CyberspacePanda,91794,30074,3,30074,Whitespace,neutral-corp,corp,ice
5079,CyberspacePanda,91794,33061,3,33061,Maskirovka,weyland-consortium,corp,ice
5079,CyberspacePanda,91794,34033,3,34033,Wage Workers,haas-bioroid,corp,asset
5079,CyberspacePanda,91794,34130,1,34130,The Powers That Be,neutral-corp,corp,asset
5079,CyberspacePanda,91794,35036,1,35036,Poétrï Luxury Brands: All the Rage,haas-bioroid,corp,identity
5079,CyberspacePanda,91794,35038,3,35038,Project Ingatan,haas-bioroid,corp,agenda
5079,CyberspacePanda,91794,35040,3,35040,Otto Campaign,haas-bioroid,corp,asset
5079,CyberspacePanda,91794,35042,3,35042,Scatter Field,haas-bioroid,corp,ice
5079,CyberspacePanda,91794,35080,2,35080,Lamplighter,neutral-corp,corp,ice
5079,CyberspacePanda,91794,35082,3,35082,Mahkota Langit Grid,neutral-corp,corp,upgrade
5079,Kiriel,91785,26041,3,26041,Sting!,jinteki,corp,agenda
5079,Kiriel,91785,26044,1,26044,Saisentan,jinteki,corp,ice
5079,Kiriel,91785,26099,2,26099,Cerebral Overwriter,haas-bioroid,corp,asset
5079,Kiriel,91785,26111,2,26111,Kakurenbo,jinteki,corp,operation
5079,Kiriel,91785,30041,3,30041,Sprint,haas-bioroid,corp,operation
5079,Kiriel,91785,30045,2,30045,Urtica Cipher,jinteki,corp,asset
5079,Kiriel,91785,30049,2,30049,Neurospike,jinteki,corp,operation
5079,Kiriel,91785,30053,2,30053,Spin Doctor,nbn,corp,asset
5079,Kiriel,91785,30061,2,30061,Clearinghouse,weyland-consortium,corp,asset
5079,Kiriel,91785,30071,3,30071,Regolith Mining License,neutral-corp,corp,asset
5079,Kiriel,91785,33039,3,33039,Blood in the Water,jinteki,corp,agenda
5079,Kiriel,91785,33041,3,33041,Bladderwort,jinteki,corp,asset
5079,Kiriel,91785,33042,2,33042,Moon Pool,jinteki,corp,asset
5079,Kiriel,91785,33043,3,33043,Anemone,jinteki,corp,ice
5079,Kiriel,91785,33046,2,33046,Mitosis,jinteki,corp,operation
5079,Kiriel,91785,33107,2,33107,Reaper Function,jinteki,corp,asset
5079,Kiriel,91785,34040,3,34040,Fujii Asset Retrieval,jinteki,corp,agenda
5079,Kiriel,91785,34107,3,34107,Charlotte Caçador,jinteki,corp,asset
5079,Kiriel,91785,35047,1,35047,PT Untaian: Life's Building Blocks,jinteki,corp,identity
5079,Kiriel,91785,35049,1,35049,Sericulture Expansion,jinteki,corp,agenda
5079,Kiriel,91785,35051,3,35051,Phật Gioan Baotixita,jinteki,corp,asset
5079,Kiriel,91785,35054,2,35054,Semak-samun,jinteki,corp,ice
5079,profwacko,91697,26056,2,26056,SDS Drone Deployment,weyland-consortium,corp,agenda
5079,profwacko,91697,26058,1,26058,Afshar,weyland-consortium,corp,ice
5079,profwacko,91697,30053,2,30053,Spin Doctor,nbn,corp,asset
5079,profwacko,91697,30060,1,30060,Above the Law,weyland-consortium,corp,agenda
5079,profwacko,91697,30067,2,30067,Offworld Office,neutral-corp,corp,agenda
5079,profwacko,91697,30073,1,30073,Tithe,neutral-corp,corp,ice
5079,profwacko,91697,33047,2,33047,Mavirus,jinteki,corp,upgrade
5079,profwacko,91697,33057,1,33057,Ob Superheavy Logistics: Extract. Export. Excel.,weyland-consortium,corp,identity
5079,profwacko,91697,33060,1,33060,Envelopment,weyland-consortium,corp,ice
5079,profwacko,91697,33061,3,33061,Maskirovka,weyland-consortium,corp,ice
5079,profwacko,91697,33062,3,33062,Stavka,weyland-consortium,corp,ice
5079,profwacko,91697,33063,2,33063,Extract,weyland-consortium,corp,operation
5079,profwacko,91697,33108,1,33108,Hafrún,jinteki,corp,ice
5079,profwacko,91697,33126,2,33126,Yakov Erikovich Avdakov,weyland-consortium,corp,upgrade
5079,profwacko,91697,33127,2,33127,ZATO City Grid,weyland-consortium,corp,upgrade
5079,profwacko,91697,34057,1,34057,Slash and Burn Agriculture,weyland-consortium,corp,agenda
5079,profwacko,91697,34058,3,34058,Cybersand Harvester,weyland-consortium,corp,asset
5079,profwacko,91697,34059,2,34059,Tree Line,weyland-consortium,corp,ice
5079,profwacko,91697,34064,1,34064,Tucana,weyland-consortium,corp,upgrade
5079,profwacko,91697,34120,1,34120,The Holo Man,nbn,corp,upgrade
5079,profwacko,91697,34127,2,34127,Logjam,weyland-consortium,corp,ice
5079,profwacko,91697,35039,2,35039,Humanoid Resources,haas-bioroid,corp,asset
5079,profwacko,91697,35056,1,35056,Mitra Aman,jinteki,corp,upgrade
5079,profwacko,91697,35071,3,35071,Off the Books,weyland-consortium,corp,agenda
5079,profwacko,91697,35072,3,35072,Anthill Excavation Contract,weyland-consortium,corp,asset
5079,profwacko,91697,35075,1,35075,Kessleroid,weyland-consortium,corp,ice
5079,profwacko,91697,35079,2,35079,Flyswatter,neutral-corp,corp,ice
5079,profwacko,91697,01110,2,01110,Hedge Fund,neutral-corp,corp,operation
5079,FreeRice,91783,26032,2,26032,Architect Deployment Test,haas-bioroid,corp,agenda
5079,FreeRice,91783,26035,2,26035,Hagen,haas-bioroid,corp,ice
5079,FreeRice,91783,26105,3,26105,Tranquility Home Grid,haas-bioroid,corp,upgrade
5079,FreeRice,91783,26119,3,26119,Ganked!,nbn,corp,upgrade
5079,FreeRice,91783,30036,1,30036,Luminal Transubstantiation,haas-bioroid,corp,agenda
5079,FreeRice,91783,30040,2,30040,Seamless Launch,haas-bioroid,corp,operation
5079,FreeRice,91783,30053,3,30053,Spin Doctor,nbn,corp,asset
5079,FreeRice,91783,30067,3,30067,Offworld Office,neutral-corp,corp,agenda
5079,FreeRice,91783,30071,1,30071,Regolith Mining License,neutral-corp,corp,asset
5079,FreeRice,91783,30073,1,30073,Tithe,neutral-corp,corp,ice
5079,FreeRice,91783,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
5079,FreeRice,91783,33035,1,33035,Echo,haas-bioroid,corp,ice
5079,FreeRice,91783,33037,2,33037,Wave,haas-bioroid,corp,ice
5079,FreeRice,91783,33062,1,33062,Stavka,weyland-consortium,corp,ice
5079,FreeRice,91783,33098,3,33098,Bloop,haas-bioroid,corp,ice
5079,FreeRice,91783,34032,2,34032,Stegodon MK IV,haas-bioroid,corp,agenda
5079,FreeRice,91783,34034,1,34034,Ablative Barrier,haas-bioroid,corp,ice
5079,FreeRice,91783,34037,1,34037,Greasing the Palm,haas-bioroid,corp,operation
5079,FreeRice,91783,34096,1,34096,Thunderbolt Armaments: Peace Through Power,haas-bioroid,corp,identity
5079,FreeRice,91783,34107,2,34107,Charlotte Caçador,jinteki,corp,asset
5079,FreeRice,91783,35038,3,35038,Project Ingatan,haas-bioroid,corp,agenda
5079,FreeRice,91783,35039,2,35039,Humanoid Resources,haas-bioroid,corp,asset
5079,FreeRice,91783,35041,3,35041,Bumi 1.0,haas-bioroid,corp,ice
5079,FreeRice,91783,35079,1,35079,Flyswatter,neutral-corp,corp,ice
5079,FreeRice,91783,35081,3,35081,Petty Cash,neutral-corp,corp,operation
5079,TheOtherKT,91781,26032,2,26032,Architect Deployment Test,haas-bioroid,corp,agenda
5079,TheOtherKT,91781,26036,2,26036,Fully Operational,haas-bioroid,corp,operation
5079,TheOtherKT,91781,26101,3,26101,Drafter,haas-bioroid,corp,ice
5079,TheOtherKT,91781,26105,3,26105,Tranquility Home Grid,haas-bioroid,corp,upgrade
5079,TheOtherKT,91781,30036,1,30036,Luminal Transubstantiation,haas-bioroid,corp,agenda
5079,TheOtherKT,91781,30037,3,30037,Nico Campaign,haas-bioroid,corp,asset
5079,TheOtherKT,91781,30042,2,30042,Manegarm Skunkworks,haas-bioroid,corp,upgrade
5079,TheOtherKT,91781,30053,3,30053,Spin Doctor,nbn,corp,asset
5079,TheOtherKT,91781,30067,3,30067,Offworld Office,neutral-corp,corp,agenda
5079,TheOtherKT,91781,30071,3,30071,Regolith Mining License,neutral-corp,corp,asset
5079,TheOtherKT,91781,30072,2,30072,Palisade,neutral-corp,corp,ice
5079,TheOtherKT,91781,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
5079,TheOtherKT,91781,34034,1,34034,Ablative Barrier,haas-bioroid,corp,ice
5079,TheOtherKT,91781,34120,2,34120,The Holo Man,nbn,corp,upgrade
5079,TheOtherKT,91781,35036,1,35036,Poétrï Luxury Brands: All the Rage,haas-bioroid,corp,identity
5079,TheOtherKT,91781,35037,3,35037,Aggressive Trendsetting,haas-bioroid,corp,agenda
5079,TheOtherKT,91781,35038,3,35038,Project Ingatan,haas-bioroid,corp,agenda
5079,TheOtherKT,91781,35039,2,35039,Humanoid Resources,haas-bioroid,corp,asset
5079,TheOtherKT,91781,35042,3,35042,Scatter Field,haas-bioroid,corp,ice
5079,TheOtherKT,91781,35043,2,35043,Nanomanagement,haas-bioroid,corp,operation
5079,TheOtherKT,91781,35072,3,35072,Anthill Excavation Contract,weyland-consortium,corp,asset
5029,Daine,91765,26035,3,26035,Hagen,haas-bioroid,corp,ice
5029,Daine,91765,26063,3,26063,Vulnerability Audit,neutral-corp,corp,agenda
5029,Daine,91765,26101,2,26101,Drafter,haas-bioroid,corp,ice
5029,Daine,91765,26105,3,26105,Tranquility Home Grid,haas-bioroid,corp,upgrade
5029,Daine,91765,27006,1,27006,Digital Rights Management,nbn,corp,operation
5029,Daine,91765,30036,1,30036,Luminal Transubstantiation,haas-bioroid,corp,agenda
5029,Daine,91765,30038,2,30038,Ansel 1.0,haas-bioroid,corp,ice
5029,Daine,91765,30039,3,30039,Brân 1.0,haas-bioroid,corp,ice
5029,Daine,91765,30040,3,30040,Seamless Launch,haas-bioroid,corp,operation
5029,Daine,91765,30041,1,30041,Sprint,haas-bioroid,corp,operation
5029,Daine,91765,30042,2,30042,Manegarm Skunkworks,haas-bioroid,corp,upgrade
5029,Daine,91765,30050,2,30050,Anoetic Void,jinteki,corp,upgrade
5029,Daine,91765,30053,3,30053,Spin Doctor,nbn,corp,asset
5029,Daine,91765,30069,3,30069,Send a Message,neutral-corp,corp,agenda
5029,Daine,91765,30071,3,30071,Regolith Mining License,neutral-corp,corp,asset
5029,Daine,91765,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
5029,Daine,91765,34036,3,34036,M.I.C.,haas-bioroid,corp,ice
5029,Daine,91765,35035,1,35035,LEO Construction: Labor Solutions,haas-bioroid,corp,identity
5029,Daine,91765,35041,3,35041,Bumi 1.0,haas-bioroid,corp,ice
5029,Daine,91765,35045,3,35045,Mercia B4LL4RD,haas-bioroid,corp,upgrade
5029,Daine,91765,35079,2,35079,Flyswatter,neutral-corp,corp,ice
5029,ALLGRAYALLDAY,91678,26035,3,26035,Hagen,haas-bioroid,corp,ice
5029,ALLGRAYALLDAY,91678,26063,3,26063,Vulnerability Audit,neutral-corp,corp,agenda
5029,ALLGRAYALLDAY,91678,26101,3,26101,Drafter,haas-bioroid,corp,ice
5029,ALLGRAYALLDAY,91678,26105,3,26105,Tranquility Home Grid,haas-bioroid,corp,upgrade
5029,ALLGRAYALLDAY,91678,30036,1,30036,Luminal Transubstantiation,haas-bioroid,corp,agenda
5029,ALLGRAYALLDAY,91678,30039,3,30039,Brân 1.0,haas-bioroid,corp,ice
5029,ALLGRAYALLDAY,91678,30040,3,30040,Seamless Launch,haas-bioroid,corp,operation
5029,ALLGRAYALLDAY,91678,30042,1,30042,Manegarm Skunkworks,haas-bioroid,corp,upgrade
5029,ALLGRAYALLDAY,91678,30048,3,30048,Hansei Review,jinteki,corp,operation
5029,ALLGRAYALLDAY,91678,30050,1,30050,Anoetic Void,jinteki,corp,upgrade
5029,ALLGRAYALLDAY,91678,30053,3,30053,Spin Doctor,nbn,corp,asset
5029,ALLGRAYALLDAY,91678,30069,3,30069,Send a Message,neutral-corp,corp,agenda
5029,ALLGRAYALLDAY,91678,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
5029,ALLGRAYALLDAY,91678,34036,3,34036,M.I.C.,haas-bioroid,corp,ice
5029,ALLGRAYALLDAY,91678,34044,1,34044,Tatu-Bola,jinteki,corp,ice
5029,ALLGRAYALLDAY,91678,35035,1,35035,LEO Construction: Labor Solutions,haas-bioroid,corp,identity
5029,ALLGRAYALLDAY,91678,35039,3,35039,Humanoid Resources,haas-bioroid,corp,asset
5029,ALLGRAYALLDAY,91678,35041,3,35041,Bumi 1.0,haas-bioroid,corp,ice
5029,ALLGRAYALLDAY,91678,35045,3,35045,Mercia B4LL4RD,haas-bioroid,corp,upgrade
5029,ALLGRAYALLDAY,91678,35081,3,35081,Petty Cash,neutral-corp,corp,operation
5029,Virulentz,91301,26129,3,26129,False Lead,neutral-corp,corp,agenda
5029,Virulentz,91301,30052,1,30052,Tomorrowʼs Headline,nbn,corp,agenda
5029,Virulentz,91301,30053,3,30053,Spin Doctor,nbn,corp,asset
5029,Virulentz,91301,30056,3,30056,Predictive Planogram,nbn,corp,operation
5029,Virulentz,91301,30057,1,30057,Public Trail,nbn,corp,operation
5029,Virulentz,91301,30064,1,30064,Government Subsidy,weyland-consortium,corp,operation
5029,Virulentz,91301,30071,1,30071,Regolith Mining License,neutral-corp,corp,asset
5029,Virulentz,91301,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
5029,Virulentz,91301,33053,3,33053,Mestnichestvo,nbn,corp,ice
5029,Virulentz,91301,33117,2,33117,Unsmiling Tsarevna,nbn,corp,ice
5029,Virulentz,91301,33125,3,33125,End of the Line,weyland-consortium,corp,operation
5029,Virulentz,91301,34051,3,34051,Behold!,nbn,corp,asset
5029,Virulentz,91301,34055,3,34055,Oppo Research,nbn,corp,operation
5029,Virulentz,91301,34056,3,34056,Your Digital Life,nbn,corp,operation
5029,Virulentz,91301,35054,2,35054,Semak-samun,jinteki,corp,ice
5029,Virulentz,91301,35057,1,35057,Nebula Talent Management: Making Stars,nbn,corp,identity
5029,Virulentz,91301,35059,3,35059,Embedded Reporting,nbn,corp,agenda
5029,Virulentz,91301,35060,3,35060,Next Big Thing,nbn,corp,agenda
5029,Virulentz,91301,35063,2,35063,Doomscroll,nbn,corp,ice
5029,Virulentz,91301,35067,3,35067,Touch-ups,nbn,corp,operation
5029,Virulentz,91301,35081,3,35081,Petty Cash,neutral-corp,corp,operation
5029,BaYoNeTTe,91197,26033,1,26033,Calvin B4L3Y,haas-bioroid,corp,asset
5029,BaYoNeTTe,91197,26101,2,26101,Drafter,haas-bioroid,corp,ice
5029,BaYoNeTTe,91197,26106,2,26106,Flower Sermon,jinteki,corp,agenda
5029,BaYoNeTTe,91197,26111,1,26111,Kakurenbo,jinteki,corp,operation
5029,BaYoNeTTe,91197,30039,1,30039,Brân 1.0,haas-bioroid,corp,ice
5029,BaYoNeTTe,91197,30043,1,30043,Jinteki: Restoring Humanity,jinteki,corp,identity
5029,BaYoNeTTe,91197,30044,1,30044,Longevity Serum,jinteki,corp,agenda
5029,BaYoNeTTe,91197,30048,3,30048,Hansei Review,jinteki,corp,operation
5029,BaYoNeTTe,91197,30050,1,30050,Anoetic Void,jinteki,corp,upgrade
5029,BaYoNeTTe,91197,30053,2,30053,Spin Doctor,nbn,corp,asset
5029,BaYoNeTTe,91197,30056,2,30056,Predictive Planogram,nbn,corp,operation
5029,BaYoNeTTe,91197,30069,3,30069,Send a Message,neutral-corp,corp,agenda
5029,BaYoNeTTe,91197,33041,2,33041,Bladderwort,jinteki,corp,asset
5029,BaYoNeTTe,91197,33044,2,33044,Bathynomus,jinteki,corp,ice
5029,BaYoNeTTe,91197,33047,1,33047,Mavirus,jinteki,corp,upgrade
5029,BaYoNeTTe,91197,33065,1,33065,Trust Operation,weyland-consortium,corp,operation
5029,BaYoNeTTe,91197,33105,3,33105,Hybrid Release,jinteki,corp,agenda
5029,BaYoNeTTe,91197,33109,2,33109,Vampyronassa,jinteki,corp,ice
5029,BaYoNeTTe,91197,33110,1,33110,Simulation Reset,jinteki,corp,operation
5029,BaYoNeTTe,91197,34044,2,34044,Tatu-Bola,jinteki,corp,ice
5029,BaYoNeTTe,91197,34108,1,34108,Cohort Guidance Program,jinteki,corp,asset
5029,BaYoNeTTe,91197,34130,1,34130,The Powers That Be,neutral-corp,corp,asset
5029,BaYoNeTTe,91197,35050,3,35050,Byte!,jinteki,corp,asset
5029,BaYoNeTTe,91197,35052,2,35052,Empiricist,jinteki,corp,ice
5029,BaYoNeTTe,91197,35053,1,35053,Mycoweb,jinteki,corp,ice
5029,BaYoNeTTe,91197,35081,3,35081,Petty Cash,neutral-corp,corp,operation
5029,Elessar_Ellie,91810,26104,1,26104,Scapenet,haas-bioroid,corp,operation
5029,Elessar_Ellie,91810,26115,3,26115,F2P,nbn,corp,ice
5029,Elessar_Ellie,91810,30052,1,30052,Tomorrowʼs Headline,nbn,corp,agenda
5029,Elessar_Ellie,91810,30053,3,30053,Spin Doctor,nbn,corp,asset
5029,Elessar_Ellie,91810,30055,2,30055,Ping,nbn,corp,ice
5029,Elessar_Ellie,91810,30056,3,30056,Predictive Planogram,nbn,corp,operation
5029,Elessar_Ellie,91810,30070,3,30070,Superconducting Hub,neutral-corp,corp,agenda
5029,Elessar_Ellie,91810,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
5029,Elessar_Ellie,91810,33053,3,33053,Mestnichestvo,nbn,corp,ice
5029,Elessar_Ellie,91810,33113,3,33113,Post-Truth Dividend,nbn,corp,agenda
5029,Elessar_Ellie,91810,33118,2,33118,Nonequivalent Exchange,nbn,corp,operation
5029,Elessar_Ellie,91810,34056,3,34056,Your Digital Life,nbn,corp,operation
5029,Elessar_Ellie,91810,34062,2,34062,Pivot,weyland-consortium,corp,operation
5029,Elessar_Ellie,91810,34113,3,34113,Kingmaking,nbn,corp,agenda
5029,Elessar_Ellie,91810,34117,2,34117,Piranhas,nbn,corp,ice
5029,Elessar_Ellie,91810,35043,2,35043,Nanomanagement,haas-bioroid,corp,operation
5029,Elessar_Ellie,91810,35057,1,35057,Nebula Talent Management: Making Stars,nbn,corp,identity
5029,Elessar_Ellie,91810,35059,3,35059,Embedded Reporting,nbn,corp,agenda
5029,Elessar_Ellie,91810,35063,1,35063,Doomscroll,nbn,corp,ice
5029,Elessar_Ellie,91810,35064,2,35064,N-Pot,nbn,corp,ice
5029,Elessar_Ellie,91810,35081,3,35081,Petty Cash,neutral-corp,corp,operation
5029,Athlici,91299,26041,3,26041,Sting!,jinteki,corp,agenda
5029,Athlici,91299,30044,1,30044,Longevity Serum,jinteki,corp,agenda
5029,Athlici,91299,30048,3,30048,Hansei Review,jinteki,corp,operation
5029,Athlici,91299,30053,3,30053,Spin Doctor,nbn,corp,asset
5029,Athlici,91299,30072,1,30072,Palisade,neutral-corp,corp,ice
5029,Athlici,91299,32005,2,32005,Anemone,jinteki,corp,ice
5029,Athlici,91299,33040,2,33040,Regenesis,jinteki,corp,agenda
5029,Athlici,91299,33041,3,33041,Bladderwort,jinteki,corp,asset
5029,Athlici,91299,33042,3,33042,Moon Pool,jinteki,corp,asset
5029,Athlici,91299,33125,1,33125,End of the Line,weyland-consortium,corp,operation
5029,Athlici,91299,34040,3,34040,Fujii Asset Retrieval,jinteki,corp,agenda
5029,Athlici,91299,34043,1,34043,Phoneutria,jinteki,corp,ice
5029,Athlici,91299,34045,3,34045,Mindscaping,jinteki,corp,operation
5029,Athlici,91299,34055,3,34055,Oppo Research,nbn,corp,operation
5029,Athlici,91299,34105,2,34105,See How They Run,jinteki,corp,agenda
5029,Athlici,91299,34108,3,34108,Cohort Guidance Program,jinteki,corp,asset
5029,Athlici,91299,34109,1,34109,Boto,jinteki,corp,ice
5029,Athlici,91299,35042,1,35042,Scatter Field,haas-bioroid,corp,ice
5029,Athlici,91299,35046,1,35046,AU Co.: The Gold Standard in Clones,jinteki,corp,identity
5029,Athlici,91299,35051,3,35051,Phật Gioan Baotixita,jinteki,corp,asset
5029,Athlici,91299,35052,1,35052,Empiricist,jinteki,corp,ice
5029,Athlici,91299,35054,3,35054,Semak-samun,jinteki,corp,ice
5029,Athlici,91299,35081,3,35081,Petty Cash,neutral-corp,corp,operation
4990,Dasuiwa,91608,26056,2,26056,SDS Drone Deployment,weyland-consortium,corp,agenda
4990,Dasuiwa,91608,26058,1,26058,Afshar,weyland-consortium,corp,ice
4990,Dasuiwa,91608,26122,1,26122,Wall to Wall,weyland-consortium,corp,asset
4990,Dasuiwa,91608,30053,3,30053,Spin Doctor,nbn,corp,asset
4990,Dasuiwa,91608,30071,1,30071,Regolith Mining License,neutral-corp,corp,asset
4990,Dasuiwa,91608,30075,2,30075,Hedge Fund,neutral-corp,corp,operation
4990,Dasuiwa,91608,33047,1,33047,Mavirus,jinteki,corp,upgrade
4990,Dasuiwa,91608,33057,1,33057,Ob Superheavy Logistics: Extract. Export. Excel.,weyland-consortium,corp,identity
4990,Dasuiwa,91608,33058,3,33058,Azef Protocol,weyland-consortium,corp,agenda
4990,Dasuiwa,91608,33059,1,33059,Svyatogor Excavator,weyland-consortium,corp,asset
4990,Dasuiwa,91608,33060,1,33060,Envelopment,weyland-consortium,corp,ice
4990,Dasuiwa,91608,33063,3,33063,Extract,weyland-consortium,corp,operation
4990,Dasuiwa,91608,33122,1,33122,Hostile Architecture,weyland-consortium,corp,asset
4990,Dasuiwa,91608,34057,3,34057,Slash and Burn Agriculture,weyland-consortium,corp,agenda
4990,Dasuiwa,91608,34058,2,34058,Cybersand Harvester,weyland-consortium,corp,asset
4990,Dasuiwa,91608,34059,1,34059,Tree Line,weyland-consortium,corp,ice
4990,Dasuiwa,91608,34061,1,34061,Armed Asset Protection,weyland-consortium,corp,operation
4990,Dasuiwa,91608,34063,1,34063,Angelique Garza Correa,weyland-consortium,corp,upgrade
4990,Dasuiwa,91608,34064,1,34064,Tucana,weyland-consortium,corp,upgrade
4990,Dasuiwa,91608,34120,1,34120,The Holo Man,nbn,corp,upgrade
4990,Dasuiwa,91608,34122,2,34122,Eminent Domain,weyland-consortium,corp,agenda
4990,Dasuiwa,91608,34124,2,34124,Hearts and Minds,weyland-consortium,corp,asset
4990,Dasuiwa,91608,34125,1,34125,Descent,weyland-consortium,corp,ice
4990,Dasuiwa,91608,34126,1,34126,Hammer,weyland-consortium,corp,ice
4990,Dasuiwa,91608,34127,3,34127,Logjam,weyland-consortium,corp,ice
4990,Dasuiwa,91608,35039,2,35039,Humanoid Resources,haas-bioroid,corp,asset
4990,Dasuiwa,91608,35051,1,35051,Phật Gioan Baotixita,jinteki,corp,asset
4990,Dasuiwa,91608,35070,2,35070,Greenmail,weyland-consortium,corp,agenda
4990,Dasuiwa,91608,35072,3,35072,Anthill Excavation Contract,weyland-consortium,corp,asset
4990,Dasuiwa,91608,35074,2,35074,Biawak,weyland-consortium,corp,ice
4990,Dasuiwa,91608,35075,1,35075,Kessleroid,weyland-consortium,corp,ice
4990,Dasuiwa,91608,35076,1,35076,Syailendra,weyland-consortium,corp,ice
4990,Dasuiwa,91608,35078,3,35078,Measured Response,weyland-consortium,corp,operation
4990,Virulentz,91301,26129,3,26129,False Lead,neutral-corp,corp,agenda
4990,Virulentz,91301,30052,1,30052,Tomorrowʼs Headline,nbn,corp,agenda
4990,Virulentz,91301,30053,3,30053,Spin Doctor,nbn,corp,asset
4990,Virulentz,91301,30056,3,30056,Predictive Planogram,nbn,corp,operation
4990,Virulentz,91301,30057,1,30057,Public Trail,nbn,corp,operation
4990,Virulentz,91301,30064,1,30064,Government Subsidy,weyland-consortium,corp,operation
4990,Virulentz,91301,30071,1,30071,Regolith Mining License,neutral-corp,corp,asset
4990,Virulentz,91301,30075,3,30075,Hedge Fund,neutral-corp,corp,operation
4990,Virulentz,91301,33053,3,33053,Mestnichestvo,nbn,corp,ice
4990,Virulentz,91301,33117,2,33117,Unsmiling Tsarevna,nbn,corp,ice
4990,Virulentz,91301,33125,3,33125,End of the Line,weyland-consortium,corp,operation
4990,Virulentz,91301,34051,3,34051,Behold!,nbn,corp,asset
4990,Virulentz,91301,34055,3,34055,Oppo Research,nbn,corp,operation
4990,Virulentz,91301,34056,3,34056,Your Digital Life,nbn,corp,operation
4990,Virulentz,91301,35054,2,35054,Semak-samun,jinteki,corp,ice
4990,Virulentz,91301,35057,1,35057,Nebula Talent Management: Making Stars,nbn,corp,identity
4990,Virulentz,91301,35059,3,35059,Embedded Reporting,nbn,corp,agenda
4990,Virulentz,91301,35060,3,35060,Next Big Thing,nbn,corp,agenda
4990,Virulentz,91301,35063,2,35063,Doomscroll,nbn,corp,ice
4990,Virulentz,91301,35067,3,35067,Touch-ups,nbn,corp,operation
4990,Virulentz,91301,35081,3,35081,Petty Cash,neutral-corp,corp,operation
4990,Athlici,91299,26041,3,26041,Sting!,jinteki,corp,agenda
4990,Athlici,91299,30044,1,30044,Longevity Serum,jinteki,corp,agenda
4990,Athlici,91299,30048,3,30048,Hansei Review,jinteki,corp,operation
4990,Athlici,91299,30053,3,30053,Spin Doctor,nbn,corp,asset
4990,Athlici,91299,30072,1,30072,Palisade,neutral-corp,corp,ice
4990,Athlici,91299,32005,2,32005,Anemone,jinteki,corp,ice
4990,Athlici,91299,33040,2,33040,Regenesis,jinteki,corp,agenda
4990,Athlici,91299,33041,3,33041,Bladderwort,jinteki,corp,asset
4990,Athlici,91299,33042,3,33042,Moon Pool,jinteki,corp,asset
4990,Athlici,91299,33125,1,33125,End of the Line,weyland-consortium,corp,operation
4990,Athlici,91299,34040,3,34040,Fujii Asset Retrieval,jinteki,corp,agenda
