tournament_id,player,decklist_id,card_id,quantity,code,title,faction_code,side_code,type_code
5003,CyberspacePanda,91595,30026,1,30026,Unity,shaper,runner,program
5003,CyberspacePanda,91595,30027,2,30027,Telework Contract,shaper,runner,resource
5003,CyberspacePanda,91595,30029,3,30029,Overclock,neutral-runner,runner,event
5003,CyberspacePanda,91595,30030,3,30030,Sure Gamble,neutral-runner,runner,event
5003,CyberspacePanda,91595,32002,1,32002,Revolver,criminal,runner,program
5003,CyberspacePanda,91595,33013,2,33013,Pinhole Threading,criminal,runner,event
5003,CyberspacePanda,91595,33027,1,33027,Propeller,shaper,runner,program
5003,CyberspacePanda,91595,33030,2,33030,Stoneship Chart Room,shaper,runner,resource
5003,CyberspacePanda,91595,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
5003,CyberspacePanda,91595,34008,1,34008,"Hannah ""Wheels"" Pilintra",anarch,runner,resource
5003,CyberspacePanda,91595,34022,1,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
5003,CyberspacePanda,91595,34023,2,34023,LilyPAD,shaper,runner,hardware
5003,CyberspacePanda,91595,34080,1,34080,Cupellation,criminal,runner,program
5003,CyberspacePanda,91595,34088,1,34088,Cataloguer,shaper,runner,hardware
5003,CyberspacePanda,91595,34089,3,34089,Coalescence,shaper,runner,program
5003,CyberspacePanda,91595,34092,1,34092,Pressure Spike,shaper,runner,program
5003,CyberspacePanda,91595,35024,1,35024,Magdalene Keino-Chemutai: Cryptarchitect,shaper,runner,identity
5003,CyberspacePanda,91595,35026,2,35026,Ritual,shaper,runner,event
5003,CyberspacePanda,91595,35029,1,35029,Azimat,shaper,runner,program
5022,Grtll,91005,26007,1,26007,Fencer Fueno,anarch,runner,resource
5022,Grtll,91005,26009,1,26009,Trickster Taka,anarch,runner,resource
5022,Grtll,91005,26066,1,26066,Hoshiko Shiro: Untold Protagonist,anarch,runner,identity
5022,Grtll,91005,26069,3,26069,Gachapon,anarch,runner,hardware
5022,Grtll,91005,26070,2,26070,Keiko,anarch,runner,hardware
5022,Grtll,91005,26073,2,26073,Paladin Poemu,anarch,runner,resource
5022,Grtll,91005,26075,1,26075,Boomerang,criminal,runner,hardware
5022,Grtll,91005,27001,1,27001,Mystic Maemi,anarch,runner,resource
5022,Grtll,91005,30004,3,30004,Botulus,anarch,runner,program
5022,Grtll,91005,30005,2,30005,Buzzsaw,anarch,runner,program
5022,Grtll,91005,30007,3,30007,Fermenter,anarch,runner,program
5022,Grtll,91005,30008,2,30008,Leech,anarch,runner,program
5022,Grtll,91005,30025,2,30025,Echelon,shaper,runner,program
5022,Grtll,91005,30030,3,30030,Sure Gamble,neutral-runner,runner,event
5022,Grtll,91005,33004,3,33004,Steelskin Scarring,anarch,runner,event
5022,Grtll,91005,33010,2,33010,The Twinning,anarch,runner,resource
5022,Grtll,91005,33013,2,33013,Pinhole Threading,criminal,runner,event
5022,Grtll,91005,33030,2,33030,Stoneship Chart Room,shaper,runner,resource
5022,Grtll,91005,33068,3,33068,Raindrops Cut Stone,anarch,runner,event
5022,Grtll,91005,33092,1,33092,Dr. Nuka Vrolyck,shaper,runner,resource
5022,Grtll,91005,34008,1,34008,"Hannah ""Wheels"" Pilintra",anarch,runner,resource
5022,Grtll,91005,34030,1,34030,Bahia Bands,neutral-runner,runner,event
5022,Grtll,91005,35009,2,35009,Rising Tide,anarch,runner,program
5022,Grtll,91005,35014,2,35014,Clean Getaway,criminal,runner,event
5022,ayyyliens,91388,26019,1,26019,Lat: Ethical Freelancer,shaper,runner,identity
5022,ayyyliens,91388,26022,3,26022,Spec Work,shaper,runner,event
5022,ayyyliens,91388,26025,1,26025,Pelangi,shaper,runner,program
5022,ayyyliens,91388,26027,1,26027,The Artist,shaper,runner,resource
5022,ayyyliens,91388,26029,1,26029,Rejig,neutral-runner,runner,event
5022,ayyyliens,91388,26085,3,26085,Simulchip,shaper,runner,hardware
5022,ayyyliens,91388,30018,1,30018,Red Team,criminal,runner,resource
5022,ayyyliens,91388,30022,2,30022,DZMZ Optimizer,shaper,runner,hardware
5022,ayyyliens,91388,30025,1,30025,Echelon,shaper,runner,program
5022,ayyyliens,91388,30026,1,30026,Unity,shaper,runner,program
5022,ayyyliens,91388,30029,2,30029,Overclock,neutral-runner,runner,event
5022,ayyyliens,91388,30030,3,30030,Sure Gamble,neutral-runner,runner,event
5022,ayyyliens,91388,33027,3,33027,Propeller,shaper,runner,program
5022,ayyyliens,91388,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
5022,ayyyliens,91388,34008,1,34008,"Hannah ""Wheels"" Pilintra",anarch,runner,resource
5022,ayyyliens,91388,34022,1,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
5022,ayyyliens,91388,34080,1,34080,Cupellation,criminal,runner,program
5022,ayyyliens,91388,34082,1,34082,Physarum Entangler,criminal,runner,program
5022,ayyyliens,91388,34088,1,34088,Cataloguer,shaper,runner,hardware
5022,ayyyliens,91388,34089,3,34089,Coalescence,shaper,runner,program
5022,ayyyliens,91388,34091,3,34091,Muse,shaper,runner,program
5022,ayyyliens,91388,35009,1,35009,Rising Tide,anarch,runner,program
5022,ayyyliens,91388,35022,2,35022,Open Market,criminal,runner,resource
5022,ayyyliens,91388,35028,3,35028,Madani,shaper,runner,hardware
5022,ayyyliens,91388,35033,3,35033,“Knickknack” O’Brian,shaper,runner,resource
5022,MillieLily,91411,26007,1,26007,Fencer Fueno,anarch,runner,resource
5022,MillieLily,91411,26018,3,26018,The Class Act,criminal,runner,resource
5022,MillieLily,91411,26074,3,26074,Bravado,criminal,runner,event
5022,MillieLily,91411,30015,1,30015,Carmen,criminal,runner,program
5022,MillieLily,91411,30016,1,30016,Marjanah,criminal,runner,program
5022,MillieLily,91411,30030,3,30030,Sure Gamble,neutral-runner,runner,event
5022,MillieLily,91411,33010,1,33010,The Twinning,anarch,runner,resource
5022,MillieLily,91411,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
5022,MillieLily,91411,33012,3,33012,Carpe Diem,criminal,runner,event
5022,MillieLily,91411,33013,2,33013,Pinhole Threading,criminal,runner,event
5022,MillieLily,91411,33017,3,33017,Cezve,criminal,runner,program
5022,MillieLily,91411,33020,2,33020,No Free Lunch,criminal,runner,resource
5022,MillieLily,91411,33030,2,33030,Stoneship Chart Room,shaper,runner,resource
5022,MillieLily,91411,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
5022,MillieLily,91411,33094,6,33094,Matryoshka,neutral-runner,runner,program
5022,MillieLily,91411,34014,2,34014,Hermes,criminal,runner,hardware
5022,MillieLily,91411,34019,1,34019,"Debbie ""Downtown"" Moreira",criminal,runner,resource
5022,MillieLily,91411,34022,1,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
5022,MillieLily,91411,34030,2,34030,Bahia Bands,neutral-runner,runner,event
5022,MillieLily,91411,35014,3,35014,Clean Getaway,criminal,runner,event
5022,MillieLily,91411,35017,3,35017,Transfer of Wealth,criminal,runner,event
5022,MillieLily,91411,35022,2,35022,Open Market,criminal,runner,resource
5022,stefdh,91391,26074,3,26074,Bravado,criminal,runner,event
5022,stefdh,91391,26075,2,26075,Boomerang,criminal,runner,hardware
5022,stefdh,91391,30010,1,30010,Zahya Sadeghi: Versatile Smuggler,criminal,runner,identity
5022,stefdh,91391,30011,2,30011,Mutual Favor,criminal,runner,event
5022,stefdh,91391,30014,2,30014,Pennyshaver,criminal,runner,hardware
5022,stefdh,91391,30015,1,30015,Carmen,criminal,runner,program
5022,stefdh,91391,30026,2,30026,Unity,shaper,runner,program
5022,stefdh,91391,30028,3,30028,Jailbreak,neutral-runner,runner,event
5022,stefdh,91391,30030,3,30030,Sure Gamble,neutral-runner,runner,event
5022,stefdh,91391,33013,2,33013,Pinhole Threading,criminal,runner,event
5022,stefdh,91391,33017,2,33017,Cezve,criminal,runner,program
5022,stefdh,91391,33018,2,33018,Revolver,criminal,runner,program
5022,stefdh,91391,33020,1,33020,No Free Lunch,criminal,runner,resource
5022,stefdh,91391,33027,1,33027,Propeller,shaper,runner,program
5022,stefdh,91391,33030,2,33030,Stoneship Chart Room,shaper,runner,resource
5022,stefdh,91391,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
5022,stefdh,91391,34015,1,34015,Curupira,criminal,runner,program
5022,stefdh,91391,34022,1,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
5022,stefdh,91391,34080,2,34080,Cupellation,criminal,runner,program
5022,stefdh,91391,35014,2,35014,Clean Getaway,criminal,runner,event
5022,stefdh,91391,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,Sokka234,91527,26018,3,26018,The Class Act,criminal,runner,resource
4858,Sokka234,91527,26074,3,26074,Bravado,criminal,runner,event
4858,Sokka234,91527,26075,2,26075,Boomerang,criminal,runner,hardware
4858,Sokka234,91527,27001,1,27001,Mystic Maemi,anarch,runner,resource
4858,Sokka234,91527,30015,1,30015,Carmen,criminal,runner,program
4858,Sokka234,91527,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,Sokka234,91527,33004,1,33004,Steelskin Scarring,anarch,runner,event
4858,Sokka234,91527,33010,1,33010,The Twinning,anarch,runner,resource
4858,Sokka234,91527,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
4858,Sokka234,91527,33012,3,33012,Carpe Diem,criminal,runner,event
4858,Sokka234,91527,33013,3,33013,Pinhole Threading,criminal,runner,event
4858,Sokka234,91527,33017,2,33017,Cezve,criminal,runner,program
4858,Sokka234,91527,33018,1,33018,Revolver,criminal,runner,program
4858,Sokka234,91527,33020,2,33020,No Free Lunch,criminal,runner,resource
4858,Sokka234,91527,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,Sokka234,91527,34014,2,34014,Hermes,criminal,runner,hardware
4858,Sokka234,91527,34015,2,34015,Curupira,criminal,runner,program
4858,Sokka234,91527,34018,2,34018,Shibboleth,criminal,runner,program
4858,Sokka234,91527,34022,2,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
4858,Sokka234,91527,35014,3,35014,Clean Getaway,criminal,runner,event
4858,Sokka234,91527,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,Sokka234,91527,35022,2,35022,Open Market,criminal,runner,resource
4858,Ara,91400,26066,1,26066,Hoshiko Shiro: Untold Protagonist,anarch,runner,identity
4858,Ara,91400,26068,2,26068,Devil Charm,anarch,runner,hardware
4858,Ara,91400,26093,1,26093,Buffer Drive,neutral-runner,runner,hardware
4858,Ara,91400,30004,3,30004,Botulus,anarch,runner,program
4858,Ara,91400,30007,3,30007,Fermenter,anarch,runner,program
4858,Ara,91400,30008,1,30008,Leech,anarch,runner,program
4858,Ara,91400,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,Ara,91400,30031,1,30031,T400 Memory Diamond,neutral-runner,runner,hardware
4858,Ara,91400,33004,3,33004,Steelskin Scarring,anarch,runner,event
4858,Ara,91400,33006,1,33006,Marrow,anarch,runner,hardware
4858,Ara,91400,33068,3,33068,Raindrops Cut Stone,anarch,runner,event
4858,Ara,91400,34001,3,34001,Strike Fund,anarch,runner,event
4858,Ara,91400,34003,2,34003,Solidarity Badge,anarch,runner,hardware
4858,Ara,91400,34004,2,34004,Audrey v2,anarch,runner,program
4858,Ara,91400,34008,1,34008,"Hannah ""Wheels"" Pilintra",anarch,runner,resource
4858,Ara,91400,34009,3,34009,Lago Paranoá Shelter,anarch,runner,resource
4858,Ara,91400,34068,3,34068,Privileged Access,anarch,runner,event
4858,Ara,91400,34073,3,34073,Arruaceiras Crew,anarch,runner,resource
4858,Ara,91400,34075,1,34075,Manuel Lattes de Moura,anarch,runner,resource
4858,Ara,91400,34094,1,34094,Ashen Epilogue,neutral-runner,runner,event
4858,Ara,91400,35007,3,35007,Gourmand,anarch,runner,program
4858,Ara,91400,35009,1,35009,Rising Tide,anarch,runner,program
4858,Ara,91400,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,sebastiank,91527,26018,3,26018,The Class Act,criminal,runner,resource
4858,sebastiank,91527,26074,3,26074,Bravado,criminal,runner,event
4858,sebastiank,91527,26075,2,26075,Boomerang,criminal,runner,hardware
4858,sebastiank,91527,27001,1,27001,Mystic Maemi,anarch,runner,resource
4858,sebastiank,91527,30015,1,30015,Carmen,criminal,runner,program
4858,sebastiank,91527,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,sebastiank,91527,33004,1,33004,Steelskin Scarring,anarch,runner,event
4858,sebastiank,91527,33010,1,33010,The Twinning,anarch,runner,resource
4858,sebastiank,91527,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
4858,sebastiank,91527,33012,3,33012,Carpe Diem,criminal,runner,event
4858,sebastiank,91527,33013,3,33013,Pinhole Threading,criminal,runner,event
4858,sebastiank,91527,33017,2,33017,Cezve,criminal,runner,program
4858,sebastiank,91527,33018,1,33018,Revolver,criminal,runner,program
4858,sebastiank,91527,33020,2,33020,No Free Lunch,criminal,runner,resource
4858,sebastiank,91527,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,sebastiank,91527,34014,2,34014,Hermes,criminal,runner,hardware
4858,sebastiank,91527,34015,2,34015,Curupira,criminal,runner,program
4858,sebastiank,91527,34018,2,34018,Shibboleth,criminal,runner,program
4858,sebastiank,91527,34022,2,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
4858,sebastiank,91527,35014,3,35014,Clean Getaway,criminal,runner,event
4858,sebastiank,91527,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,sebastiank,91527,35022,2,35022,Open Market,criminal,runner,resource
4858,wyld,91460,26019,1,26019,Lat: Ethical Freelancer,shaper,runner,identity
4858,wyld,91460,26022,3,26022,Spec Work,shaper,runner,event
4858,wyld,91460,26085,3,26085,Simulchip,shaper,runner,hardware
4858,wyld,91460,26090,3,26090,Self-modifying Code,shaper,runner,program
4858,wyld,91460,30007,3,30007,Fermenter,anarch,runner,program
4858,wyld,91460,30022,2,30022,DZMZ Optimizer,shaper,runner,hardware
4858,wyld,91460,30024,1,30024,Conduit,shaper,runner,program
4858,wyld,91460,30025,1,30025,Echelon,shaper,runner,program
4858,wyld,91460,30026,1,30026,Unity,shaper,runner,program
4858,wyld,91460,30027,3,30027,Telework Contract,shaper,runner,resource
4858,wyld,91460,30029,3,30029,Overclock,neutral-runner,runner,event
4858,wyld,91460,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,wyld,91460,33013,2,33013,Pinhole Threading,criminal,runner,event
4858,wyld,91460,33020,1,33020,No Free Lunch,criminal,runner,resource
4858,wyld,91460,33027,2,33027,Propeller,shaper,runner,program
4858,wyld,91460,33030,1,33030,Stoneship Chart Room,shaper,runner,resource
4858,wyld,91460,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,wyld,91460,34008,1,34008,"Hannah ""Wheels"" Pilintra",anarch,runner,resource
4858,wyld,91460,34023,2,34023,LilyPAD,shaper,runner,hardware
4858,wyld,91460,34080,1,34080,Cupellation,criminal,runner,program
4858,wyld,91460,34089,3,34089,Coalescence,shaper,runner,program
4858,wyld,91460,35009,1,35009,Rising Tide,anarch,runner,program
4858,wyld,91460,35027,1,35027,GAMEDRAGON™ Pro,shaper,runner,hardware
4858,wyld,91460,35029,1,35029,Azimat,shaper,runner,program
4858,emaaaly,91474,26074,3,26074,Bravado,criminal,runner,event
4858,emaaaly,91474,27002,2,27002,Swift,criminal,runner,hardware
4858,emaaaly,91474,30011,1,30011,Mutual Favor,criminal,runner,event
4858,emaaaly,91474,30013,1,30013,Docklands Pass,criminal,runner,hardware
4858,emaaaly,91474,30016,1,30016,Marjanah,criminal,runner,program
4858,emaaaly,91474,30028,3,30028,Jailbreak,neutral-runner,runner,event
4858,emaaaly,91474,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,emaaaly,91474,33012,3,33012,Carpe Diem,criminal,runner,event
4858,emaaaly,91474,33013,3,33013,Pinhole Threading,criminal,runner,event
4858,emaaaly,91474,33017,2,33017,Cezve,criminal,runner,program
4858,emaaaly,91474,33066,2,33066,Finality,anarch,runner,event
4858,emaaaly,91474,33076,1,33076,Reprise,criminal,runner,event
4858,emaaaly,91474,33094,6,33094,Matryoshka,neutral-runner,runner,program
4858,emaaaly,91474,34012,2,34012,S-Dobrado,criminal,runner,event
4858,emaaaly,91474,34019,2,34019,"Debbie ""Downtown"" Moreira",criminal,runner,resource
4858,emaaaly,91474,34030,1,34030,Bahia Bands,neutral-runner,runner,event
4858,emaaaly,91474,34085,2,34085,Burner,shaper,runner,event
4858,emaaaly,91474,35003,1,35003,Charm Offensive,anarch,runner,event
4858,emaaaly,91474,35013,1,35013,MuslihaT: Multifarious Marketeer,criminal,runner,identity
4858,emaaaly,91474,35014,3,35014,Clean Getaway,criminal,runner,event
4858,emaaaly,91474,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,ant1,91489,26018,3,26018,The Class Act,criminal,runner,resource
4858,ant1,91489,26074,3,26074,Bravado,criminal,runner,event
4858,ant1,91489,26075,2,26075,Boomerang,criminal,runner,hardware
4858,ant1,91489,27001,1,27001,Mystic Maemi,anarch,runner,resource
4858,ant1,91489,30008,1,30008,Leech,anarch,runner,program
4858,ant1,91489,30025,1,30025,Echelon,shaper,runner,program
4858,ant1,91489,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,ant1,91489,33010,1,33010,The Twinning,anarch,runner,resource
4858,ant1,91489,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
4858,ant1,91489,33012,3,33012,Carpe Diem,criminal,runner,event
4858,ant1,91489,33013,3,33013,Pinhole Threading,criminal,runner,event
4858,ant1,91489,33017,2,33017,Cezve,criminal,runner,program
4858,ant1,91489,33018,1,33018,Revolver,criminal,runner,program
4858,ant1,91489,33020,2,33020,No Free Lunch,criminal,runner,resource
4858,ant1,91489,33030,1,33030,Stoneship Chart Room,shaper,runner,resource
4858,ant1,91489,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,ant1,91489,34014,2,34014,Hermes,criminal,runner,hardware
4858,ant1,91489,34015,2,34015,Curupira,criminal,runner,program
4858,ant1,91489,34018,2,34018,Shibboleth,criminal,runner,program
4858,ant1,91489,34022,1,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
4858,ant1,91489,35014,3,35014,Clean Getaway,criminal,runner,event
4858,ant1,91489,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,ant1,91489,35022,3,35022,Open Market,criminal,runner,resource
4858,Wenjong,91447,26019,1,26019,Lat: Ethical Freelancer,shaper,runner,identity
4858,Wenjong,91447,26022,1,26022,Spec Work,shaper,runner,event
4858,Wenjong,91447,26024,1,26024,Gauss,shaper,runner,program
4858,Wenjong,91447,26025,1,26025,Pelangi,shaper,runner,program
4858,Wenjong,91447,26084,3,26084,Aniccam,shaper,runner,hardware
4858,Wenjong,91447,26085,3,26085,Simulchip,shaper,runner,hardware
4858,Wenjong,91447,26090,3,26090,Self-modifying Code,shaper,runner,program
4858,Wenjong,91447,30026,1,30026,Unity,shaper,runner,program
4858,Wenjong,91447,30027,2,30027,Telework Contract,shaper,runner,resource
4858,Wenjong,91447,30028,2,30028,Jailbreak,neutral-runner,runner,event
4858,Wenjong,91447,30029,3,30029,Overclock,neutral-runner,runner,event
4858,Wenjong,91447,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,Wenjong,91447,32002,1,32002,Revolver,criminal,runner,program
4858,Wenjong,91447,33013,2,33013,Pinhole Threading,criminal,runner,event
4858,Wenjong,91447,33020,2,33020,No Free Lunch,criminal,runner,resource
4858,Wenjong,91447,33024,2,33024,Rigging Up,shaper,runner,event
4858,Wenjong,91447,33027,1,33027,Propeller,shaper,runner,program
4858,Wenjong,91447,33030,3,33030,Stoneship Chart Room,shaper,runner,resource
4858,Wenjong,91447,34080,1,34080,Cupellation,criminal,runner,program
4858,Wenjong,91447,34085,1,34085,Burner,shaper,runner,event
4858,Wenjong,91447,34088,1,34088,Cataloguer,shaper,runner,hardware
4858,Wenjong,91447,34089,2,34089,Coalescence,shaper,runner,program
4858,Wenjong,91447,35014,3,35014,Clean Getaway,criminal,runner,event
4858,Wenjong,91447,35026,3,35026,Ritual,shaper,runner,event
4858,Wenjong,91447,35029,1,35029,Azimat,shaper,runner,program
4858,Redino987,91490,26007,1,26007,Fencer Fueno,anarch,runner,resource
4858,Redino987,91490,26018,2,26018,The Class Act,criminal,runner,resource
4858,Redino987,91490,26074,3,26074,Bravado,criminal,runner,event
4858,Redino987,91490,26075,2,26075,Boomerang,criminal,runner,hardware
4858,Redino987,91490,27001,1,27001,Mystic Maemi,anarch,runner,resource
4858,Redino987,91490,30011,1,30011,Mutual Favor,criminal,runner,event
4858,Redino987,91490,30014,3,30014,Pennyshaver,criminal,runner,hardware
4858,Redino987,91490,30015,1,30015,Carmen,criminal,runner,program
4858,Redino987,91490,30026,1,30026,Unity,shaper,runner,program
4858,Redino987,91490,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,Redino987,91490,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
4858,Redino987,91490,33012,3,33012,Carpe Diem,criminal,runner,event
4858,Redino987,91490,33013,3,33013,Pinhole Threading,criminal,runner,event
4858,Redino987,91490,33017,2,33017,Cezve,criminal,runner,program
4858,Redino987,91490,33018,1,33018,Revolver,criminal,runner,program
4858,Redino987,91490,33020,2,33020,No Free Lunch,criminal,runner,resource
4858,Redino987,91490,33030,1,33030,Stoneship Chart Room,shaper,runner,resource
4858,Redino987,91490,33078,1,33078,WAKE Implant v2A-JRJ,criminal,runner,hardware
4858,Redino987,91490,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,Redino987,91490,34015,2,34015,Curupira,criminal,runner,program
4858,Redino987,91490,34030,2,34030,Bahia Bands,neutral-runner,runner,event
4858,Redino987,91490,35014,3,35014,Clean Getaway,criminal,runner,event
4858,Redino987,91490,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,Redino987,91490,35029,1,35029,Azimat,shaper,runner,program
4858,Ghost Meat,91531,26018,3,26018,The Class Act,criminal,runner,resource
4858,Ghost Meat,91531,26074,3,26074,Bravado,criminal,runner,event
4858,Ghost Meat,91531,26075,2,26075,Boomerang,criminal,runner,hardware
4858,Ghost Meat,91531,27001,1,27001,Mystic Maemi,anarch,runner,resource
4858,Ghost Meat,91531,30011,1,30011,Mutual Favor,criminal,runner,event
4858,Ghost Meat,91531,30015,1,30015,Carmen,criminal,runner,program
4858,Ghost Meat,91531,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,Ghost Meat,91531,33010,2,33010,The Twinning,anarch,runner,resource
4858,Ghost Meat,91531,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
4858,Ghost Meat,91531,33012,3,33012,Carpe Diem,criminal,runner,event
4858,Ghost Meat,91531,33013,2,33013,Pinhole Threading,criminal,runner,event
4858,Ghost Meat,91531,33017,2,33017,Cezve,criminal,runner,program
4858,Ghost Meat,91531,33018,1,33018,Revolver,criminal,runner,program
4858,Ghost Meat,91531,33020,1,33020,No Free Lunch,criminal,runner,resource
4858,Ghost Meat,91531,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,Ghost Meat,91531,34014,2,34014,Hermes,criminal,runner,hardware
4858,Ghost Meat,91531,34015,2,34015,Curupira,criminal,runner,program
4858,Ghost Meat,91531,34018,2,34018,Shibboleth,criminal,runner,program
4858,Ghost Meat,91531,34019,1,34019,"Debbie ""Downtown"" Moreira",criminal,runner,resource
4858,Ghost Meat,91531,34022,1,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
4858,Ghost Meat,91531,35014,3,35014,Clean Getaway,criminal,runner,event
4858,Ghost Meat,91531,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,Ghost Meat,91531,35022,3,35022,Open Market,criminal,runner,resource
4858,cros,91432,26018,3,26018,The Class Act,criminal,runner,resource
4858,cros,91432,26074,3,26074,Bravado,criminal,runner,event
4858,cros,91432,26075,2,26075,Boomerang,criminal,runner,hardware
4858,cros,91432,30011,1,30011,Mutual Favor,criminal,runner,event
4858,cros,91432,30014,2,30014,Pennyshaver,criminal,runner,hardware
4858,cros,91432,30025,1,30025,Echelon,shaper,runner,program
4858,cros,91432,30026,1,30026,Unity,shaper,runner,program
4858,cros,91432,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,cros,91432,33010,1,33010,The Twinning,anarch,runner,resource
4858,cros,91432,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
4858,cros,91432,33012,3,33012,Carpe Diem,criminal,runner,event
4858,cros,91432,33013,2,33013,Pinhole Threading,criminal,runner,event
4858,cros,91432,33017,2,33017,Cezve,criminal,runner,program
4858,cros,91432,33018,1,33018,Revolver,criminal,runner,program
4858,cros,91432,33020,2,33020,No Free Lunch,criminal,runner,resource
4858,cros,91432,33030,2,33030,Stoneship Chart Room,shaper,runner,resource
4858,cros,91432,33092,2,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,cros,91432,34008,1,34008,"Hannah ""Wheels"" Pilintra",anarch,runner,resource
4858,cros,91432,34015,2,34015,Curupira,criminal,runner,program
4858,cros,91432,34018,1,34018,Shibboleth,criminal,runner,program
4858,cros,91432,34022,1,34022,AirbladeX (JSRF Ed.),shaper,runner,hardware
4858,cros,91432,35014,3,35014,Clean Getaway,criminal,runner,event
4858,cros,91432,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,cros,91432,35022,3,35022,Open Market,criminal,runner,resource
4858,rongydoge,91473,26018,2,26018,The Class Act,criminal,runner,resource
4858,rongydoge,91473,26072,1,26072,Mystic Maemi,anarch,runner,resource
4858,rongydoge,91473,26074,3,26074,Bravado,criminal,runner,event
4858,rongydoge,91473,30016,1,30016,Marjanah,criminal,runner,program
4858,rongydoge,91473,30030,3,30030,Sure Gamble,neutral-runner,runner,event
4858,rongydoge,91473,32002,1,32002,Revolver,criminal,runner,program
4858,rongydoge,91473,33010,2,33010,The Twinning,anarch,runner,resource
4858,rongydoge,91473,33011,1,33011,"Nyusha ""Sable"" Sintashta: Symphonic Prodigy",criminal,runner,identity
4858,rongydoge,91473,33012,3,33012,Carpe Diem,criminal,runner,event
4858,rongydoge,91473,33013,2,33013,Pinhole Threading,criminal,runner,event
4858,rongydoge,91473,33017,2,33017,Cezve,criminal,runner,program
4858,rongydoge,91473,33020,1,33020,No Free Lunch,criminal,runner,resource
4858,rongydoge,91473,33030,1,33030,Stoneship Chart Room,shaper,runner,resource
4858,rongydoge,91473,33076,1,33076,Reprise,criminal,runner,event
4858,rongydoge,91473,33092,3,33092,Dr. Nuka Vrolyck,shaper,runner,resource
4858,rongydoge,91473,33094,6,33094,Matryoshka,neutral-runner,runner,program
4858,rongydoge,91473,34014,2,34014,Hermes,criminal,runner,hardware
4858,rongydoge,91473,34080,2,34080,Cupellation,criminal,runner,program
4858,rongydoge,91473,35014,3,35014,Clean Getaway,criminal,runner,event
4858,rongydoge,91473,35017,3,35017,Transfer of Wealth,criminal,runner,event
4858,rongydoge,91473,35022,3,35022,Open Market,criminal,runner,resource
4858,pokeking,91412,26018,2,26018,The Class Act,criminal,runner,resource
4858,pokeking,91412,26074,3,26074,Bravado,criminal,runner,event
4858,pokeking,91412,30010,1,30010,Zahya Sadeghi: Versatile Smuggler,criminal,runner,identity
4858,pokeking,91412,30013,1,30013,Docklands Pass,criminal,runner,hardware
