decklist_id,card_id,quantity,code,title,type_code,faction_code,side_code,pack_code
90813,30060,1,30060,Above the Law,agenda,weyland-consortium,corp,sg
90813,30064,2,30064,Government Subsidy,operation,weyland-consortium,corp,sg
90813,30067,3,30067,Offworld Office,agenda,neutral-corp,corp,sg
90813,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90813,33061,3,33061,Maskirovka,ice,weyland-consortium,corp,ms
90813,33125,2,33125,End of the Line,operation,weyland-consortium,corp,ph
90813,34057,3,34057,Slash and Burn Agriculture,agenda,weyland-consortium,corp,tai
90813,34060,1,34060,Valentão,ice,weyland-consortium,corp,tai
90813,34126,1,34126,Hammer,ice,weyland-consortium,corp,rwr
90813,34127,1,34127,Logjam,ice,weyland-consortium,corp,rwr
90813,35050,2,35050,Byte!,asset,jinteki,corp,elev
90813,35054,1,35054,Semak-samun,ice,jinteki,corp,elev
90813,35069,1,35069,The Zwicky Group: Invisible Hands,identity,weyland-consortium,corp,elev
90813,35070,3,35070,Greenmail,agenda,weyland-consortium,corp,elev
90813,35074,2,35074,Biawak,ice,weyland-consortium,corp,elev
90813,35077,3,35077,Key Performance Indicators,operation,weyland-consortium,corp,elev
90813,35078,2,35078,Measured Response,operation,weyland-consortium,corp,elev
90813,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
90813,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
90867,26105,3,26105,Tranquility Home Grid,upgrade,haas-bioroid,corp,ur
90867,30036,1,30036,Luminal Transubstantiation,agenda,haas-bioroid,corp,sg
90867,30037,3,30037,Nico Campaign,asset,haas-bioroid,corp,sg
90867,30040,3,30040,Seamless Launch,operation,haas-bioroid,corp,sg
90867,30042,3,30042,Manegarm Skunkworks,upgrade,haas-bioroid,corp,sg
90867,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90867,30067,2,30067,Offworld Office,agenda,neutral-corp,corp,sg
90867,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90867,33032,3,33032,Midnight-3 Arcology,agenda,haas-bioroid,corp,ms
90867,33041,3,33041,Bladderwort,asset,jinteki,corp,ms
90867,33103,3,33103,Mr. Hendrik,upgrade,haas-bioroid,corp,ph
90867,33122,2,33122,Hostile Architecture,asset,weyland-consortium,corp,ph
90867,34033,3,34033,Wage Workers,asset,haas-bioroid,corp,tai
90867,35036,1,35036,Poétrï Luxury Brands: All the Rage,identity,haas-bioroid,corp,elev
90867,35037,2,35037,Aggressive Trendsetting,agenda,haas-bioroid,corp,elev
90867,35038,3,35038,Project Ingatan,agenda,haas-bioroid,corp,elev
90867,35039,3,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90867,35040,3,35040,Otto Campaign,asset,haas-bioroid,corp,elev
90867,35044,3,35044,Top-Down Solutions,operation,haas-bioroid,corp,elev
90824,26044,1,26044,Saisentan,ice,jinteki,corp,df
90824,26058,1,26058,Afshar,ice,weyland-consortium,corp,df
90824,26063,2,26063,Vulnerability Audit,agenda,neutral-corp,corp,df
90824,27005,2,27005,La Costa Grid,upgrade,jinteki,corp,urbp
90824,30042,3,30042,Manegarm Skunkworks,upgrade,haas-bioroid,corp,sg
90824,30043,1,30043,Jinteki: Restoring Humanity,identity,jinteki,corp,sg
90824,30044,1,30044,Longevity Serum,agenda,jinteki,corp,sg
90824,30048,3,30048,Hansei Review,operation,jinteki,corp,sg
90824,30050,2,30050,Anoetic Void,upgrade,jinteki,corp,sg
90824,30053,2,30053,Spin Doctor,asset,nbn,corp,sg
90824,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90824,33109,2,33109,Vampyronassa,ice,jinteki,corp,ph
90824,34042,1,34042,Attini,ice,jinteki,corp,tai
90824,34044,2,34044,Tatu-Bola,ice,jinteki,corp,tai
90824,34106,3,34106,Sisyphus Protocol,agenda,jinteki,corp,rwr
90824,34107,3,34107,Charlotte Caçador,asset,jinteki,corp,rwr
90824,34109,3,34109,Boto,ice,jinteki,corp,rwr
90824,34110,1,34110,Cloud Eater,ice,jinteki,corp,rwr
90824,35048,2,35048,Proprionegation,agenda,jinteki,corp,elev
90824,35052,2,35052,Empiricist,ice,jinteki,corp,elev
90824,35056,2,35056,Mitra Aman,upgrade,jinteki,corp,elev
90824,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
90848,26035,2,26035,Hagen,ice,haas-bioroid,corp,df
90848,26037,3,26037,Red Level Clearance,operation,haas-bioroid,corp,df
90848,30035,1,30035,Haas-Bioroid: Precision Design,identity,haas-bioroid,corp,sg
90848,30036,1,30036,Luminal Transubstantiation,agenda,haas-bioroid,corp,sg
90848,30039,1,30039,Brân 1.0,ice,haas-bioroid,corp,sg
90848,30040,3,30040,Seamless Launch,operation,haas-bioroid,corp,sg
90848,30042,1,30042,Manegarm Skunkworks,upgrade,haas-bioroid,corp,sg
90848,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90848,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90848,33031,3,33031,Élivágar Bifurcation,agenda,haas-bioroid,corp,ms
90848,33096,3,33096,Ontological Dependence,agenda,haas-bioroid,corp,ph
90848,33097,3,33097,Nightmare Archive,asset,haas-bioroid,corp,ph
90848,33102,3,33102,Djupstad Grid,upgrade,haas-bioroid,corp,ph
90848,34031,3,34031,Salvo Testing,agenda,haas-bioroid,corp,tai
90848,34034,1,34034,Ablative Barrier,ice,haas-bioroid,corp,tai
90848,34035,2,34035,Jaguarundi,ice,haas-bioroid,corp,tai
90848,34037,2,34037,Greasing the Palm,operation,haas-bioroid,corp,tai
90848,34044,2,34044,Tatu-Bola,ice,jinteki,corp,tai
90848,34056,2,34056,Your Digital Life,operation,nbn,corp,tai
90848,35039,3,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90848,35041,2,35041,Bumi 1.0,ice,haas-bioroid,corp,elev
90848,35042,1,35042,Scatter Field,ice,haas-bioroid,corp,elev
90848,35078,1,35078,Measured Response,operation,weyland-consortium,corp,elev
90848,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
90811,26036,1,26036,Fully Operational,operation,haas-bioroid,corp,df
90811,26040,1,26040,Project Yagi-Uda,agenda,jinteki,corp,df
90811,26041,3,26041,Sting!,agenda,jinteki,corp,df
90811,26044,2,26044,Saisentan,ice,jinteki,corp,df
90811,30044,1,30044,Longevity Serum,agenda,jinteki,corp,sg
90811,30048,3,30048,Hansei Review,operation,jinteki,corp,sg
90811,30050,1,30050,Anoetic Void,upgrade,jinteki,corp,sg
90811,30053,2,30053,Spin Doctor,asset,nbn,corp,sg
90811,30075,2,30075,Hedge Fund,operation,neutral-corp,corp,sg
90811,32005,3,32005,Anemone,ice,jinteki,corp,msbp
90811,33040,2,33040,Regenesis,agenda,jinteki,corp,ms
90811,33042,3,33042,Moon Pool,asset,jinteki,corp,ms
90811,33105,2,33105,Hybrid Release,agenda,jinteki,corp,ph
90811,34040,3,34040,Fujii Asset Retrieval,agenda,jinteki,corp,tai
90811,34044,2,34044,Tatu-Bola,ice,jinteki,corp,tai
90811,34108,3,34108,Cohort Guidance Program,asset,jinteki,corp,rwr
90811,34109,3,34109,Boto,ice,jinteki,corp,rwr
90811,34120,1,34120,The Holo Man,upgrade,nbn,corp,rwr
90811,34130,1,34130,The Powers That Be,asset,neutral-corp,corp,rwr
90811,35039,1,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90811,35042,2,35042,Scatter Field,ice,haas-bioroid,corp,elev
90811,35046,1,35046,AU Co.: The Gold Standard in Clones,identity,jinteki,corp,elev
90811,35051,3,35051,Phật Gioan Baotixita,asset,jinteki,corp,elev
90811,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
90811,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
91334,26047,3,26047,Remastered Edition,agenda,nbn,corp,df
91334,30052,1,30052,Tomorrowʼs Headline,agenda,nbn,corp,sg
91334,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
91334,30054,2,30054,Funhouse,ice,nbn,corp,sg
91334,30056,3,30056,Predictive Planogram,operation,nbn,corp,sg
91334,30067,3,30067,Offworld Office,agenda,neutral-corp,corp,sg
91334,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
91334,33053,3,33053,Mestnichestvo,ice,nbn,corp,ms
91334,33117,1,33117,Unsmiling Tsarevna,ice,nbn,corp,ph
91334,33118,3,33118,Nonequivalent Exchange,operation,nbn,corp,ph
91334,34056,3,34056,Your Digital Life,operation,nbn,corp,tai
91334,34116,2,34116,Capacitor,ice,nbn,corp,rwr
91334,34119,3,34119,Sudden Commandment,operation,nbn,corp,rwr
91334,34128,3,34128,Business As Usual,operation,weyland-consortium,corp,rwr
91334,35043,3,35043,Nanomanagement,operation,haas-bioroid,corp,elev
91334,35057,1,35057,Nebula Talent Management: Making Stars,identity,nbn,corp,elev
91334,35059,3,35059,Embedded Reporting,agenda,nbn,corp,elev
91334,35063,2,35063,Doomscroll,ice,nbn,corp,elev
91334,35064,2,35064,N-Pot,ice,nbn,corp,elev
91334,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
90900,26035,1,26035,Hagen,ice,haas-bioroid,corp,df
90900,26063,2,26063,Vulnerability Audit,agenda,neutral-corp,corp,df
90900,26101,3,26101,Drafter,ice,haas-bioroid,corp,ur
90900,26105,3,26105,Tranquility Home Grid,upgrade,haas-bioroid,corp,ur
90900,27006,1,27006,Digital Rights Management,operation,nbn,corp,urbp
90900,30035,1,30035,Haas-Bioroid: Precision Design,identity,haas-bioroid,corp,sg
90900,30036,1,30036,Luminal Transubstantiation,agenda,haas-bioroid,corp,sg
90900,30039,3,30039,Brân 1.0,ice,haas-bioroid,corp,sg
90900,30040,3,30040,Seamless Launch,operation,haas-bioroid,corp,sg
90900,30042,2,30042,Manegarm Skunkworks,upgrade,haas-bioroid,corp,sg
90900,30050,2,30050,Anoetic Void,upgrade,jinteki,corp,sg
90900,30053,2,30053,Spin Doctor,asset,nbn,corp,sg
90900,30067,3,30067,Offworld Office,agenda,neutral-corp,corp,sg
90900,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90900,33099,1,33099,Pulse,ice,haas-bioroid,corp,ph
90900,34034,1,34034,Ablative Barrier,ice,haas-bioroid,corp,tai
90900,34036,2,34036,M.I.C.,ice,haas-bioroid,corp,tai
90900,34037,3,34037,Greasing the Palm,operation,haas-bioroid,corp,tai
90900,34044,1,34044,Tatu-Bola,ice,jinteki,corp,tai
90900,35038,2,35038,Project Ingatan,agenda,haas-bioroid,corp,elev
90900,35039,3,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90900,35041,1,35041,Bumi 1.0,ice,haas-bioroid,corp,elev
90900,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
90808,26099,1,26099,Cerebral Overwriter,asset,haas-bioroid,corp,ur
90808,30045,2,30045,Urtica Cipher,asset,jinteki,corp,sg
90808,30052,1,30052,Tomorrowʼs Headline,agenda,nbn,corp,sg
90808,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90808,30055,2,30055,Ping,ice,nbn,corp,sg
90808,30056,2,30056,Predictive Planogram,operation,nbn,corp,sg
90808,30061,1,30061,Clearinghouse,asset,weyland-consortium,corp,sg
90808,30065,2,30065,Retribution,operation,weyland-consortium,corp,sg
90808,30068,2,30068,Orbital Superiority,agenda,neutral-corp,corp,sg
90808,30069,2,30069,Send a Message,agenda,neutral-corp,corp,sg
90808,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90808,33048,1,33048,Pravdivost Consulting: Political Solutions,identity,nbn,corp,ms
90808,33049,1,33049,Artificial Cryptocrash,agenda,nbn,corp,ms
90808,33050,2,33050,Chekist Scion,asset,nbn,corp,ms
90808,33052,2,33052,Ubiquitous Vig,asset,nbn,corp,ms
90808,33053,2,33053,Mestnichestvo,ice,nbn,corp,ms
90808,33112,3,33112,Freedom of Information,agenda,nbn,corp,ph
90808,33114,2,33114,Gaslight,asset,nbn,corp,ph
90808,33117,2,33117,Unsmiling Tsarevna,ice,nbn,corp,ph
90808,33119,2,33119,Shipment from Vladisibirsk,operation,nbn,corp,ph
90808,34051,2,34051,Behold!,asset,nbn,corp,tai
90808,34053,2,34053,Starlit Knight,ice,nbn,corp,tai
90808,34055,2,34055,Oppo Research,operation,nbn,corp,tai
90808,34118,2,34118,Seraph,ice,nbn,corp,rwr
90808,35050,2,35050,Byte!,asset,jinteki,corp,elev
90808,35061,2,35061,Idiosyncresis,asset,nbn,corp,elev
90834,30035,1,30035,Haas-Bioroid: Precision Design,identity,haas-bioroid,corp,sg
90834,26032,2,26032,Architect Deployment Test,agenda,haas-bioroid,corp,df
90834,26035,2,26035,Hagen,ice,haas-bioroid,corp,df
90834,26063,2,26063,Vulnerability Audit,agenda,neutral-corp,corp,df
90834,26101,1,26101,Drafter,ice,haas-bioroid,corp,ur
90834,27006,1,27006,Digital Rights Management,operation,nbn,corp,urbp
90834,30038,2,30038,Ansel 1.0,ice,haas-bioroid,corp,sg
90834,30039,3,30039,Brân 1.0,ice,haas-bioroid,corp,sg
90834,30040,3,30040,Seamless Launch,operation,haas-bioroid,corp,sg
90834,30041,2,30041,Sprint,operation,haas-bioroid,corp,sg
90834,30042,2,30042,Manegarm Skunkworks,upgrade,haas-bioroid,corp,sg
90834,30050,2,30050,Anoetic Void,upgrade,jinteki,corp,sg
90834,30053,2,30053,Spin Doctor,asset,nbn,corp,sg
90834,30067,2,30067,Offworld Office,agenda,neutral-corp,corp,sg
90834,30071,3,30071,Regolith Mining License,asset,neutral-corp,corp,sg
90834,30072,1,30072,Palisade,ice,neutral-corp,corp,sg
90834,30074,1,30074,Whitespace,ice,neutral-corp,corp,sg
90834,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90834,34036,1,34036,M.I.C.,ice,haas-bioroid,corp,tai
90834,35038,2,35038,Project Ingatan,agenda,haas-bioroid,corp,elev
90834,35039,2,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90834,35042,1,35042,Scatter Field,ice,haas-bioroid,corp,elev
90834,35044,2,35044,Top-Down Solutions,operation,haas-bioroid,corp,elev
90834,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
90834,35056,1,35056,Mitra Aman,upgrade,jinteki,corp,elev
90913,26056,3,26056,SDS Drone Deployment,agenda,weyland-consortium,corp,df
90913,26058,2,26058,Afshar,ice,weyland-consortium,corp,df
90913,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90913,30060,1,30060,Above the Law,agenda,weyland-consortium,corp,sg
90913,30073,1,30073,Tithe,ice,neutral-corp,corp,sg
90913,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90913,33047,2,33047,Mavirus,upgrade,jinteki,corp,ms
90913,33057,1,33057,Ob Superheavy Logistics: Extract. Export. Excel.,identity,weyland-consortium,corp,ms
90913,33058,3,33058,Azef Protocol,agenda,weyland-consortium,corp,ms
90913,33059,2,33059,Svyatogor Excavator,asset,weyland-consortium,corp,ms
90913,33061,3,33061,Maskirovka,ice,weyland-consortium,corp,ms
90913,33062,2,33062,Stavka,ice,weyland-consortium,corp,ms
90913,33063,3,33063,Extract,operation,weyland-consortium,corp,ms
90913,33108,1,33108,Hafrún,ice,jinteki,corp,ph
90913,33127,1,33127,ZATO City Grid,upgrade,weyland-consortium,corp,ph
90913,34058,2,34058,Cybersand Harvester,asset,weyland-consortium,corp,tai
90913,34064,1,34064,Tucana,upgrade,weyland-consortium,corp,tai
90913,34120,1,34120,The Holo Man,upgrade,nbn,corp,rwr
90913,34122,3,34122,Eminent Domain,agenda,weyland-consortium,corp,rwr
90913,34130,1,34130,The Powers That Be,asset,neutral-corp,corp,rwr
90913,35039,2,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90913,35072,3,35072,Anthill Excavation Contract,asset,weyland-consortium,corp,elev
90913,35074,2,35074,Biawak,ice,weyland-consortium,corp,elev
90913,35075,2,35075,Kessleroid,ice,weyland-consortium,corp,elev
90913,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
90913,35080,1,35080,Lamplighter,ice,neutral-corp,corp,elev
90866,26041,3,26041,Sting!,agenda,jinteki,corp,df
90866,26044,1,26044,Saisentan,ice,jinteki,corp,df
90866,30044,1,30044,Longevity Serum,agenda,jinteki,corp,sg
90866,30045,1,30045,Urtica Cipher,asset,jinteki,corp,sg
90866,30046,1,30046,Diviner,ice,jinteki,corp,sg
90866,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90866,30073,1,30073,Tithe,ice,neutral-corp,corp,sg
90866,33040,2,33040,Regenesis,agenda,jinteki,corp,ms
90866,33041,3,33041,Bladderwort,asset,jinteki,corp,ms
90866,33042,3,33042,Moon Pool,asset,jinteki,corp,ms
90866,33043,3,33043,Anemone,ice,jinteki,corp,ms
90866,33105,2,33105,Hybrid Release,agenda,jinteki,corp,ph
90866,33122,3,33122,Hostile Architecture,asset,weyland-consortium,corp,ph
90866,34040,3,34040,Fujii Asset Retrieval,agenda,jinteki,corp,tai
90866,34044,2,34044,Tatu-Bola,ice,jinteki,corp,tai
90866,34047,1,34047,Daniela Jorge Inácio,upgrade,jinteki,corp,tai
90866,34108,3,34108,Cohort Guidance Program,asset,jinteki,corp,rwr
90866,34120,1,34120,The Holo Man,upgrade,nbn,corp,rwr
90866,35046,1,35046,AU Co.: The Gold Standard in Clones,identity,jinteki,corp,elev
90866,35049,1,35049,Sericulture Expansion,agenda,jinteki,corp,elev
90866,35051,3,35051,Phật Gioan Baotixita,asset,jinteki,corp,elev
90866,35054,2,35054,Semak-samun,ice,jinteki,corp,elev
90866,35056,2,35056,Mitra Aman,upgrade,jinteki,corp,elev
90866,35079,1,35079,Flyswatter,ice,neutral-corp,corp,elev
90866,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
90873,26056,2,26056,SDS Drone Deployment,agenda,weyland-consortium,corp,df
90873,26058,1,26058,Afshar,ice,weyland-consortium,corp,df
90873,26059,1,26059,Sandstone,ice,weyland-consortium,corp,df
90873,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90873,30060,1,30060,Above the Law,agenda,weyland-consortium,corp,sg
90873,30071,1,30071,Regolith Mining License,asset,neutral-corp,corp,sg
90873,30073,2,30073,Tithe,ice,neutral-corp,corp,sg
90873,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90873,33057,1,33057,Ob Superheavy Logistics: Extract. Export. Excel.,identity,weyland-consortium,corp,ms
90873,33058,3,33058,Azef Protocol,agenda,weyland-consortium,corp,ms
90873,33060,2,33060,Envelopment,ice,weyland-consortium,corp,ms
90873,33061,3,33061,Maskirovka,ice,weyland-consortium,corp,ms
90873,33062,3,33062,Stavka,ice,weyland-consortium,corp,ms
90873,33063,3,33063,Extract,operation,weyland-consortium,corp,ms
90873,33108,1,33108,Hafrún,ice,jinteki,corp,ph
90873,33127,2,33127,ZATO City Grid,upgrade,weyland-consortium,corp,ph
90873,34058,3,34058,Cybersand Harvester,asset,weyland-consortium,corp,tai
90873,34059,1,34059,Tree Line,ice,weyland-consortium,corp,tai
90873,34064,1,34064,Tucana,upgrade,weyland-consortium,corp,tai
90873,34120,1,34120,The Holo Man,upgrade,nbn,corp,rwr
90873,35039,2,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90873,35041,1,35041,Bumi 1.0,ice,haas-bioroid,corp,elev
90873,35056,1,35056,Mitra Aman,upgrade,jinteki,corp,elev
90873,35071,3,35071,Off the Books,agenda,weyland-consortium,corp,elev
90873,35072,2,35072,Anthill Excavation Contract,asset,weyland-consortium,corp,elev
90873,35075,1,35075,Kessleroid,ice,weyland-consortium,corp,elev
90873,35079,2,35079,Flyswatter,ice,neutral-corp,corp,elev
90841,26105,2,26105,Tranquility Home Grid,upgrade,haas-bioroid,corp,ur
90841,30037,2,30037,Nico Campaign,asset,haas-bioroid,corp,sg
90841,30039,2,30039,Brân 1.0,ice,haas-bioroid,corp,sg
90841,30040,3,30040,Seamless Launch,operation,haas-bioroid,corp,sg
90841,30042,1,30042,Manegarm Skunkworks,upgrade,haas-bioroid,corp,sg
90841,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90841,30057,2,30057,Public Trail,operation,nbn,corp,sg
90841,30069,2,30069,Send a Message,agenda,neutral-corp,corp,sg
90841,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90841,33031,2,33031,Élivágar Bifurcation,agenda,haas-bioroid,corp,ms
90841,33095,1,33095,Thule Subsea: Safety Below,identity,haas-bioroid,corp,ph
90841,33096,3,33096,Ontological Dependence,agenda,haas-bioroid,corp,ph
90841,33097,3,33097,Nightmare Archive,asset,haas-bioroid,corp,ph
90841,33098,2,33098,Bloop,ice,haas-bioroid,corp,ph
90841,33099,2,33099,Pulse,ice,haas-bioroid,corp,ph
90841,33100,1,33100,Distributed Tracing,operation,haas-bioroid,corp,ph
90841,33101,2,33101,Hypoxia,operation,haas-bioroid,corp,ph
90841,33102,2,33102,Djupstad Grid,upgrade,haas-bioroid,corp,ph
90841,33103,1,33103,Mr. Hendrik,upgrade,haas-bioroid,corp,ph
90841,33125,2,33125,End of the Line,operation,weyland-consortium,corp,ph
90841,34031,2,34031,Salvo Testing,agenda,haas-bioroid,corp,tai
90841,34035,3,34035,Jaguarundi,ice,haas-bioroid,corp,tai
90841,35039,2,35039,Humanoid Resources,asset,haas-bioroid,corp,elev
90841,35042,2,35042,Scatter Field,ice,haas-bioroid,corp,elev
90843,26044,3,26044,Saisentan,ice,jinteki,corp,df
90843,26063,2,26063,Vulnerability Audit,agenda,neutral-corp,corp,df
90843,27005,3,27005,La Costa Grid,upgrade,jinteki,corp,urbp
90843,30039,2,30039,Brân 1.0,ice,haas-bioroid,corp,sg
90843,30040,3,30040,Seamless Launch,operation,haas-bioroid,corp,sg
90843,30048,2,30048,Hansei Review,operation,jinteki,corp,sg
90843,30050,3,30050,Anoetic Void,upgrade,jinteki,corp,sg
90843,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90843,30069,3,30069,Send a Message,agenda,neutral-corp,corp,sg
90843,30071,2,30071,Regolith Mining License,asset,neutral-corp,corp,sg
90843,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90843,33042,1,33042,Moon Pool,asset,jinteki,corp,ms
90843,33047,1,33047,Mavirus,upgrade,jinteki,corp,ms
90843,33104,1,33104,Issuaq Adaptics: Sustaining Diversity,identity,jinteki,corp,ph
90843,33109,2,33109,Vampyronassa,ice,jinteki,corp,ph
90843,34040,2,34040,Fujii Asset Retrieval,agenda,jinteki,corp,tai
90843,34044,3,34044,Tatu-Bola,ice,jinteki,corp,tai
90843,34107,3,34107,Charlotte Caçador,asset,jinteki,corp,rwr
90843,35052,2,35052,Empiricist,ice,jinteki,corp,elev
90843,35053,1,35053,Mycoweb,ice,jinteki,corp,elev
90843,35079,2,35079,Flyswatter,ice,neutral-corp,corp,elev
90843,35081,3,35081,Petty Cash,operation,neutral-corp,corp,elev
90819,26115,2,26115,F2P,ice,nbn,corp,ur
90819,30052,1,30052,Tomorrowʼs Headline,agenda,nbn,corp,sg
90819,30053,3,30053,Spin Doctor,asset,nbn,corp,sg
90819,30054,2,30054,Funhouse,ice,nbn,corp,sg
90819,30055,2,30055,Ping,ice,nbn,corp,sg
90819,30056,3,30056,Predictive Planogram,operation,nbn,corp,sg
90819,30064,1,30064,Government Subsidy,operation,weyland-consortium,corp,sg
90819,30070,3,30070,Superconducting Hub,agenda,neutral-corp,corp,sg
90819,30075,3,30075,Hedge Fund,operation,neutral-corp,corp,sg
90819,33053,1,33053,Mestnichestvo,ice,nbn,corp,ms
90819,33113,3,33113,Post-Truth Dividend,agenda,nbn,corp,ph
90819,33118,1,33118,Nonequivalent Exchange,operation,nbn,corp,ph
90819,34056,3,34056,Your Digital Life,operation,nbn,corp,tai
90819,34113,3,34113,Kingmaking,agenda,nbn,corp,rwr
90819,34117,2,34117,Piranhas,ice,nbn,corp,rwr
90819,34118,1,34118,Seraph,ice,nbn,corp,rwr
90819,34119,1,34119,Sudden Commandment,operation,nbn,corp,rwr
90819,35043,3,35043,Nanomanagement,operation,haas-bioroid,corp,elev
